"Estadillo";"Especie";"Cla";"Subclase";"CatDes";"Tipo";"Densidad";"NumPies";"Hm"
"0236";"039";"A";"1";"2";"6";"3";;
"0236";"039";"A";"1";"3";"6";"3";;
"0236";"039";"A";"1";"4";"6";;16;22
"0236";"045";"A";"1";"1";"6";"2";;
"0236";"045";"A";"1";"2";"6";"3";;
"0237";"025";"A";"1";"1";"1";"1";;
"0237";"025";"A";"1";"2";"1";"1";;
"0237";"025";"A";"1";"3";"1";"1";;
"0237";"045";"A";"1";"1";"6";"3";;
"0237";"045";"A";"1";"2";"6";"3";;
"0237";"045";"A";"1";"3";"6";"2";;
"0237";"045";"A";"1";"4";"6";;5;22
"0237";"215";"A";"1";"1";"6";"3";;
"0237";"215";"A";"1";"2";"6";"2";;
"0237";"215";"A";"1";"3";"6";"1";;
"0238";"045";"A";"1";"1";"6";"3";;
"0238";"045";"A";"1";"2";"6";"3";;
"0238";"215";"A";"1";"1";"6";"3";;
"0238";"215";"A";"1";"2";"6";"3";;
"0238";"295";"A";"1";"1";"6";"3";;
"0239";"025";"A";"1";"2";"1";"1";;
"0239";"025";"A";"1";"4";"1";;4;22
"0239";"045";"A";"1";"1";"6";"3";;
"0239";"045";"A";"1";"2";"6";"2";;
"0239";"045";"A";"1";"3";"6";"2";;
"0239";"045";"A";"1";"4";"6";;6;30
"0239";"237";"A";"1";"1";"1";"2";;
"0239";"237";"A";"1";"2";"1";"2";;
"0239";"237";"A";"1";"3";"1";"1";;
"0242";"002";"A";"1";"2";"6";"1";;
"0242";"004";"A";"1";"1";"6";"3";;
"0242";"004";"A";"1";"2";"6";"3";;
"0242";"004";"A";"1";"3";"6";"2";;
"0242";"045";"A";"1";"1";"6";"1";;
"0242";"237";"A";"1";"2";"6";"1";;
"0243";"025";"A";"1";"1";"1";"1";;
"0243";"045";"A";"1";"1";"6";"3";;
"0243";"045";"A";"1";"2";"6";"3";;
"0243";"045";"A";"1";"3";"6";"2";;
"0243";"237";"A";"1";"1";"1";"1";;
"0243";"237";"A";"1";"2";"1";"2";;
"0244";"024";"A";"1";"1";"1";"1";;
"0244";"039";"A";"1";"1";"1";"1";;
"0244";"039";"A";"1";"2";"1";"3";;
"0244";"039";"A";"1";"3";"1";"3";;
"0244";"039";"A";"1";"4";"1";;8;15
"0244";"045";"A";"1";"1";"6";"3";;
"0244";"045";"A";"1";"2";"6";"3";;
"0244";"237";"A";"1";"1";"1";"1";;
"0244";"237";"A";"1";"2";"1";"2";;
"0247";"045";"A";"1";"1";"6";"3";;
"0247";"045";"A";"1";"2";"6";"2";;
"0247";"237";"A";"1";"1";"6";"2";;
"0247";"237";"A";"1";"2";"6";"1";;
"0248";"024";"A";"3E";"1";"1";"1";;
"0248";"024";"A";"3E";"3";"1";"2";;
"0248";"024";"A";"3E";"4";"1";;29;39
"0248";"045";"A";"3E";"1";"6";"3";;
"0248";"045";"A";"3E";"2";"6";"2";;
"0248";"045";"A";"3E";"3";"6";"1";;
"0248";"215";"A";"3E";"1";"1";"1";;
"0248";"215";"A";"3E";"2";"1";"2";;
"0248";"237";"A";"3E";"1";"1";"1";;
"0248";"237";"A";"3E";"2";"1";"1";;
"0248";"237";"A";"3E";"4";"1";;1;18
"0248";"295";"A";"3E";"1";"6";"3";;
"0248";"295";"A";"3E";"2";"6";"1";;
"0249";"004";"A";"4";"3";"6";"1";;
"0249";"024";"A";"4";"2";"1";"1";;
"0249";"039";"A";"4";"1";"1";"2";;
"0249";"039";"A";"4";"2";"1";"2";;
"0249";"045";"A";"4";"1";"6";"3";;
"0249";"045";"A";"4";"2";"6";"3";;
"0249";"045";"A";"4";"3";"6";"2";;
"0249";"237";"A";"4";"2";"1";"1";;
"0251";"024";"A";"1";"2";"1";"1";;
"0251";"024";"A";"1";"3";"1";"2";;
"0251";"024";"A";"1";"4";"1";;2;24
"0251";"039";"A";"1";"1";"1";"2";;
"0251";"039";"A";"1";"2";"1";"2";;
"0251";"039";"A";"1";"3";"1";"3";;
"0251";"039";"A";"1";"4";"1";;3;19
"0251";"045";"A";"1";"1";"6";"3";;
"0251";"045";"A";"1";"2";"6";"2";;
"0251";"045";"A";"1";"3";"6";"3";;
"0251";"045";"A";"1";"4";"6";;5;18
"0251";"237";"A";"1";"1";"1";"2";;
"0251";"237";"A";"1";"2";"1";"3";;
"0251";"237";"A";"1";"3";"1";"3";;
"0251";"237";"A";"1";"4";"1";;3;19
"0253";"025";"A";"4";"1";"1";"2";;
"0253";"025";"A";"4";"2";"1";"1";;
"0253";"025";"A";"4";"4";"1";;1;26
"0253";"039";"A";"4";"1";"1";"1";;
"0253";"045";"A";"4";"1";"3";"1";;
"0253";"237";"A";"4";"1";"1";"3";;
"0253";"237";"A";"4";"2";"1";"3";;
"0253";"237";"A";"4";"3";"1";"2";;
"0253";"237";"A";"4";"4";"1";;1;21
"0254";"024";"A";"1";"1";"1";"2";;
"0254";"045";"A";"1";"1";"6";"3";;
"0254";"045";"A";"1";"2";"6";"2";;
"0254";"045";"A";"1";"3";"6";"2";;
"0254";"045";"A";"1";"4";"6";;9;30
"0254";"237";"A";"1";"1";"6";"1";;
"0254";"237";"A";"1";"2";"6";"2";;
"0254";"237";"A";"1";"3";"6";"2";;
"0255";"024";"A";"1";"1";"1";"1";;
"0255";"024";"A";"1";"3";"1";"1";;
"0255";"039";"A";"1";"1";"1";"1";;
"0255";"039";"A";"1";"2";"1";"2";;
"0255";"039";"A";"1";"3";"1";"3";;
"0255";"045";"A";"1";"1";"6";"3";;
"0255";"045";"A";"1";"2";"6";"2";;
"0255";"045";"A";"1";"3";"6";"1";;
"0255";"237";"A";"1";"2";"1";"2";;
"0255";"237";"A";"1";"3";"1";"3";;
"0255";"237";"A";"1";"4";"1";;2;18
"0255";"295";"A";"1";"2";"3";"1";;
"0256";"024";"A";"4";"1";"1";"1";;
"0256";"039";"A";"4";"1";"1";"1";;
"0256";"039";"A";"4";"2";"1";"2";;
"0256";"039";"A";"4";"3";"1";"3";;
"0256";"237";"A";"4";"1";"1";"2";;
"0256";"237";"A";"4";"2";"1";"2";;
"0256";"237";"A";"4";"3";"1";"3";;
"0257";"039";"A";"1";"1";"1";"2";;
"0257";"039";"A";"1";"2";"1";"3";;
"0257";"045";"A";"1";"1";"6";"2";;
"0257";"045";"A";"1";"2";"6";"2";;
"0257";"045";"A";"1";"3";"6";"1";;
"0257";"045";"A";"1";"4";"6";;2;21
"0257";"237";"A";"1";"1";"1";"2";;
"0257";"237";"A";"1";"2";"1";"3";;
"0258";"024";"A";"1";"4";"1";;1;22
"0258";"039";"A";"1";"1";"1";"2";;
"0258";"039";"A";"1";"2";"1";"3";;
"0258";"039";"A";"1";"3";"1";"2";;
"0258";"039";"A";"1";"4";"1";;2;18
"0258";"045";"A";"1";"1";"6";"3";;
"0258";"045";"A";"1";"2";"6";"3";;
"0258";"045";"A";"1";"3";"6";"1";;
"0258";"237";"A";"1";"1";"1";"1";;
"0258";"237";"A";"1";"2";"1";"3";;
"0261";"024";"A";"1";"3";"1";"1";;
"0261";"024";"A";"1";"4";"1";;2;35
"0261";"237";"A";"1";"1";"1";"1";;
"0261";"237";"A";"1";"2";"1";"2";;
"0262";"039";"A";"4C";"1";"1";"3";;
"0262";"039";"A";"4C";"2";"1";"3";;
"0262";"039";"A";"4C";"3";"1";"2";;
"0262";"039";"A";"4C";"4";"1";;3;17
"0262";"045";"A";"4C";"1";"6";"3";;
"0262";"045";"A";"4C";"2";"6";"3";;
"0262";"045";"A";"4C";"3";"6";"1";;
"0262";"237";"A";"4C";"1";"1";"2";;
"0262";"237";"A";"4C";"2";"1";"2";;
"0263";"024";"A";"1";"1";"1";"2";;
"0263";"024";"A";"1";"2";"1";"1";;
"0263";"237";"A";"1";"1";"1";"1";;
"0264";"024";"A";"1";"2";"1";"1";;
"0264";"237";"A";"1";"1";"1";"1";;
"0264";"237";"A";"1";"2";"1";"2";;
"0265";"237";"A";"1";"1";"1";"1";;
"0267";"039";"A";"4C";"1";"1";"3";;
"0267";"039";"A";"4C";"3";"1";"3";;
"0267";"045";"A";"4C";"1";"6";"1";;
"0267";"045";"A";"4C";"2";"6";"3";;
"0267";"045";"A";"4C";"3";"6";"2";;
"0267";"045";"A";"4C";"4";"6";;2;21
"0267";"237";"A";"4C";"1";"1";"3";;
"0267";"237";"A";"4C";"2";"1";"3";;
"0267";"237";"A";"4C";"3";"1";"1";;
"0271";"045";"A";"1";"1";"6";"3";;
"0271";"045";"A";"1";"2";"6";"3";;
"0271";"045";"A";"1";"3";"6";"3";;
"0271";"045";"A";"1";"4";"6";;45;37
"0271";"237";"A";"1";"1";"1";"1";;
"0271";"237";"A";"1";"2";"1";"2";;
"0274";"039";"A";"3E";"1";"1";"1";;
"0274";"039";"A";"3E";"2";"1";"2";;
"0274";"045";"A";"3E";"1";"6";"3";;
"0274";"045";"A";"3E";"2";"6";"3";;
"0274";"045";"A";"3E";"3";"6";"3";;
"0274";"045";"A";"3E";"4";"6";;4;17
"0274";"237";"A";"3E";"2";"1";"2";;
"0280";"024";"A";"4";"2";"1";"1";;
"0280";"237";"A";"4";"1";"1";"1";;
"0280";"237";"A";"4";"2";"1";"1";;
"0282";"037";"A";"4";"1";"1";"2";;
"0282";"039";"A";"4";"1";"1";"1";;
"0283";"024";"A";"1";"4";"1";;1;20
"0283";"045";"A";"1";"1";"3";"2";;
"0283";"237";"A";"1";"1";"6";"2";;
"0283";"237";"A";"1";"2";"6";"2";;
"0284";"024";"A";"1";"1";"1";"1";;
"0284";"024";"A";"1";"2";"1";"2";;
"0284";"024";"A";"1";"4";"1";;2;21
"0284";"045";"A";"1";"3";"3";"3";;
"0284";"237";"A";"1";"1";"6";"3";;
"0284";"237";"A";"1";"2";"6";"3";;
"0285";"004";"A";"1";"1";"1";"1";;
"0285";"024";"A";"1";"2";"2";"1";;
"0285";"024";"A";"1";"4";"2";;1;35
"0285";"045";"A";"1";"1";"1";"1";;
"0285";"237";"A";"1";"1";"6";"2";;
"0285";"237";"A";"1";"2";"6";"3";;
"0285";"237";"A";"1";"3";"6";"2";;
"0288";"024";"A";"1";"1";"1";"1";;
"0289";"024";"A";"1";"1";"1";"1";;
"0290";"024";"A";"1";"4";"1";;1;28
"0290";"045";"A";"1";"1";"6";"1";;
"0290";"045";"A";"1";"2";"6";"2";;
"0290";"045";"A";"1";"3";"6";"2";;
"0290";"045";"A";"1";"4";"6";;2;27
"0290";"237";"A";"1";"1";"1";"1";;
"0290";"237";"A";"1";"2";"1";"1";;
"0294";"024";"A";"4";"4";"1";;1;25
"0294";"039";"A";"4";"3";"1";"1";;
"0294";"045";"A";"4";"1";"6";"3";;
"0294";"045";"A";"4";"2";"6";"3";;
"0294";"045";"A";"4";"3";"6";"2";;
"0294";"045";"A";"4";"4";"6";;2;20
"0296";"024";"A";"1";"1";"1";"1";;
"0296";"024";"A";"1";"2";"1";"3";;
"0301";"045";"A";"1";"1";"6";"2";;
"0301";"045";"A";"1";"2";"6";"2";;
"0301";"045";"A";"1";"4";"6";;1;24
"0301";"066";"A";"1";"1";"1";"2";;
"0301";"066";"A";"1";"3";"1";"1";;
"0301";"237";"A";"1";"1";"1";"1";;
"0302";"024";"A";"1";"1";"1";"2";;
"0302";"237";"A";"1";"1";"1";"1";;
"0303";"024";"A";"1";"1";"1";"1";;
"0303";"024";"A";"1";"2";"1";"2";;
"0303";"024";"A";"1";"3";"1";"2";;
"0303";"045";"A";"1";"1";"6";"3";;
"0303";"045";"A";"1";"2";"6";"3";;
"0303";"045";"A";"1";"3";"3";"2";;
"0303";"045";"A";"1";"4";"3";;1;20
"0305";"024";"A";"1";"4";"1";;1;27
"0305";"237";"A";"1";"1";"6";"1";;
"0305";"237";"A";"1";"2";"6";"3";;
"0305";"237";"A";"1";"3";"6";"1";;
"0306";"024";"A";"1";"1";"1";"1";;
"0306";"024";"A";"1";"3";"1";"1";;
"0306";"024";"A";"1";"4";"1";;6;22
"0307";"024";"A";"1";"1";"1";"1";;
"0307";"024";"A";"1";"3";"1";"1";;
"0307";"045";"A";"1";"1";"1";"1";;
"0307";"237";"A";"1";"1";"1";"1";;
"0307";"237";"A";"1";"2";"1";"2";;
"0308";"024";"A";"1";"3";"1";"1";;
"0308";"024";"A";"1";"4";"1";;1;22
"0309";"024";"A";"1";"1";"1";"2";;
"0309";"024";"A";"1";"2";"1";"1";;
"0309";"024";"A";"1";"3";"1";"1";;
"0309";"045";"A";"1";"1";"1";"1";;
"0309";"045";"A";"1";"2";"1";"1";;
"0309";"045";"A";"1";"3";"1";"1";;
"0309";"237";"A";"1";"2";"6";"1";;
"0309";"237";"A";"1";"3";"1";"2";;
"0310";"024";"A";"1";"1";"1";"1";;
"0310";"024";"A";"1";"2";"1";"1";;
"0310";"024";"A";"1";"3";"1";"1";;
"0310";"024";"A";"1";"4";"1";;4;24
"0310";"039";"A";"1";"2";"1";"1";;
"0311";"024";"A";"1";"1";"1";"1";;
"0311";"024";"A";"1";"3";"1";"1";;
"0311";"024";"A";"1";"4";"1";;1;36
"0311";"045";"A";"1";"1";"1";"2";;
"0312";"045";"A";"1";"2";"1";"1";;
"0313";"237";"A";"1";"2";"1";"2";;
"0313";"237";"A";"1";"3";"1";"3";;
"0313";"237";"A";"1";"4";"1";;2;18
"0314";"024";"A";"1";"1";"1";"1";;
"0314";"024";"A";"1";"2";"1";"1";;
"0314";"024";"A";"1";"3";"1";"1";;
"0314";"024";"A";"1";"4";"1";;1;25
"0314";"045";"A";"1";"1";"3";"1";;
"0315";"024";"A";"1";"1";"1";"1";;
"0315";"237";"A";"1";"2";"6";"3";;
"0315";"237";"A";"1";"3";"6";"2";;
"0316";"024";"A";"1";"4";"1";;1;31
"0316";"039";"A";"1";"3";"3";"2";;
"0317";"024";"A";"1";"1";"1";"1";;
"0317";"045";"A";"1";"1";"6";"3";;
"0317";"045";"A";"1";"2";"6";"2";;
"0317";"045";"A";"1";"3";"6";"1";;
"0317";"045";"A";"1";"4";"6";;1;20
"0318";"024";"A";"1";"1";"1";"1";;
"0318";"024";"A";"1";"2";"1";"2";;
"0318";"045";"A";"1";"1";"6";"3";;
"0318";"045";"A";"1";"2";"6";"3";;
"0318";"045";"A";"1";"3";"6";"1";;
"0320";"045";"A";"1";"1";"3";"1";;
"0320";"045";"A";"1";"2";"1";"1";;
"0320";"045";"A";"1";"3";"1";"1";;
"0320";"045";"A";"1";"4";"1";;1;35
"0324";"024";"A";"1";"1";"1";"1";;
"0327";"024";"A";"1";"1";"1";"1";;
"0327";"045";"A";"1";"1";"3";"1";;
"0328";"024";"A";"1";"2";"1";"2";;
"0328";"024";"A";"1";"3";"1";"2";;
"0328";"024";"A";"1";"4";"1";;1;30
"0331";"024";"A";"1";"1";"1";"1";;
"0331";"024";"A";"1";"4";"1";;2;20
"0333";"024";"A";"1";"1";"1";"2";;
"0335";"024";"A";"1";"2";"1";"1";;
"0335";"024";"A";"1";"3";"1";"1";;
"0335";"024";"A";"1";"4";"1";;5;30
"0342";"024";"A";"1";"1";"1";"1";;
"0343";"024";"A";"1";"1";"1";"1";;
"0343";"024";"A";"1";"3";"2";"1";;
"0343";"024";"A";"1";"4";"2";;1;35
"0346";"045";"A";"1";"1";"6";"2";;
"0346";"045";"A";"1";"2";"6";"2";;
"0346";"045";"A";"1";"3";"6";"2";;
"0346";"045";"A";"1";"4";"6";;7;32
"0346";"237";"A";"1";"1";"1";"1";;
"0346";"237";"A";"1";"2";"1";"2";;
"0347";"045";"A";"1";"1";"1";"1";;
"0347";"045";"A";"1";"2";"6";"3";;
