x,y,crs,id_unique_code,version,province_code,province_name_original,plot
504000.0012977177,4112000.0017212336,23030,18_1323_NN_A3C_xx,ifn3,18,Granada,1323
504000.0012977177,4112000.0017212336,23030,18_1323_xx_A3E_xx,ifn3,18,Granada,1323
485000.00131198886,4111000.001729136,23030,18_1324_NN_A1_xx,ifn3,18,Granada,1324
486000.0013112546,4111000.0017287554,23030,18_1325_NN_A1_xx,ifn3,18,Granada,1325
488000.00130978716,4111000.0017279973,23030,18_1326_NN_A3C_xx,ifn3,18,Granada,1326
488000.00130978716,4111000.0017279973,23030,18_1326_xx_A3E_xx,ifn3,18,Granada,1326
489000.0013090537,4111000.0017276197,23030,18_1327_NN_A3C_xx,ifn3,18,Granada,1327
489000.0013090537,4111000.0017276197,23030,18_1327_xx_A3E_xx,ifn3,18,Granada,1327
490000.00130832073,4111000.0017272425,23030,18_1328_NN_A3C_xx,ifn3,18,Granada,1328
490000.00130832073,4111000.0017272425,23030,18_1328_xx_A3E_xx,ifn3,18,Granada,1328
491000.00130758807,4111000.0017268625,23030,18_1329_NN_A1_xx,ifn3,18,Granada,1329
492000.00130685593,4111000.001726486,23030,18_1330_NN_A3C_xx,ifn3,18,Granada,1330
492000.00130685593,4111000.001726486,23030,18_1330_xx_A3E_xx,ifn3,18,Granada,1330
493000.00130612386,4111000.001726107,23030,18_1331_xx_A4_xx,ifn3,18,Granada,1331
494000.00130539224,4111000.001725729,23030,18_1332_NN_A1_xx,ifn3,18,Granada,1332
497000.00130319933,4111000.001724598,23030,18_1333_NN_A1_xx,ifn3,18,Granada,1333
498000.00130246894,4111000.0017242194,23030,18_1334_NN_A1_xx,ifn3,18,Granada,1334
501000.00130028016,4111000.001723089,23030,18_1335_xx_A4_xx,ifn3,18,Granada,1335
502000.00129955093,4111000.0017227144,23030,18_1336_NN_A1_xx,ifn3,18,Granada,1336
505000.00129736617,4111000.0017215842,23030,18_1338_NN_A1_xx,ifn3,18,Granada,1338
506000.0012966384,4111000.001721209,23030,18_1339_NN_A1_xx,ifn3,18,Granada,1339
484000.0013131014,4110000.0017302446,23030,18_1340_NN_A1_xx,ifn3,18,Granada,1340
486000.00131163246,4110000.0017294846,23030,18_1341_NN_A1_xx,ifn3,18,Granada,1341
487000.0013108984,4110000.0017291065,23030,18_1342_NN_A1_xx,ifn3,18,Granada,1342
491000.0013079655,4110000.0017275917,23030,18_1343_xx_A4C_xx,ifn3,18,Granada,1343
492000.00130723324,4110000.0017272136,23030,18_1344_NN_A1_xx,ifn3,18,Granada,1344
493000.001306501,4110000.001726835,23030,18_1345_NN_A1_xx,ifn3,18,Granada,1345
494000.00130576943,4110000.0017264597,23030,18_1346_NN_A3C_xx,ifn3,18,Granada,1346
494000.00130576943,4110000.0017264597,23030,18_1346_xx_A3E_xx,ifn3,18,Granada,1346
495000.00130503793,4110000.001726082,23030,18_1347_xx_A4_xx,ifn3,18,Granada,1347
496000.0013043071,4110000.001725702,23030,18_1348_NN_A1_xx,ifn3,18,Granada,1348
497000.00130357634,4110000.001725326,23030,18_1349_NN_A1_xx,ifn3,18,Granada,1349
499000.0013021158,4110000.001724572,23030,18_1350_NN_A1_xx,ifn3,18,Granada,1350
500000.00130138604,4110000.0017241957,23030,18_1351_NN_A1_xx,ifn3,18,Granada,1351
505000.0012977424,4110000.0017223135,23030,18_1352_NN_A3C_xx,ifn3,18,Granada,1352
505000.0012977424,4110000.0017223135,23030,18_1352_xx_A3E_xx,ifn3,18,Granada,1352
484000.0013134794,4109000.001730974,23030,18_1353_NN_A1_xx,ifn3,18,Granada,1353
487000.0013112761,4109000.001729837,23030,18_1354_NN_A1_xx,ifn3,18,Granada,1354
488000.00131054234,4109000.0017294586,23030,18_1355_NN_A3C_xx,ifn3,18,Granada,1355
488000.00131054234,4109000.0017294586,23030,18_1355_xx_A3E_xx,ifn3,18,Granada,1355
490000.00130907574,4109000.0017287,23030,18_1356_NN_A3C_xx,ifn3,18,Granada,1356
490000.00130907574,4109000.0017287,23030,18_1356_xx_A3E_xx,ifn3,18,Granada,1356
495000.00130541524,4109000.00172681,23030,18_1357_NN_A1_xx,ifn3,18,Granada,1357
498000.0013032229,4109000.0017256783,23030,18_1358_NN_A1_xx,ifn3,18,Granada,1358
500000.0013017628,4109000.0017249235,23030,18_1359_NN_A1_xx,ifn3,18,Granada,1359
502000.00130030425,4109000.001724173,23030,18_1360_NN_A1_xx,ifn3,18,Granada,1360
503000.00129957544,4109000.0017237947,23030,18_1361_NN_A1_xx,ifn3,18,Granada,1361
504000.0012988469,4109000.001723418,23030,18_1362_NN_A1_xx,ifn3,18,Granada,1362
486000.0013123881,4108000.001730944,23030,18_1363_NN_A1_xx,ifn3,18,Granada,1363
488000.00131092005,4108000.001730189,23030,18_1364_NN_A3C_xx,ifn3,18,Granada,1364
488000.00131092005,4108000.001730189,23030,18_1364_xx_A3E_xx,ifn3,18,Granada,1364
492000.0013079881,4108000.0017286744,23030,18_1365_NN_A1_xx,ifn3,18,Granada,1365
493000.0013072557,4108000.001728296,23030,18_1366_NN_A1_xx,ifn3,18,Granada,1366
494000.0013065239,4108000.001727919,23030,18_1367_NN_A1_xx,ifn3,18,Granada,1367
502000.00130068086,4108000.001724899,23030,18_1368_NN_A1_xx,ifn3,18,Granada,1368
504000.0012992234,4108000.0017241472,23030,18_1370_NN_A1_xx,ifn3,18,Granada,1370
494000.00130690134,4107000.0017286474,23030,18_1372_NN_A1_xx,ifn3,18,Granada,1372
495000.0013061697,4107000.00172827,23030,18_1373_NN_A1_xx,ifn3,18,Granada,1373
498000.00130435405,4106000.001727866,23030,18_1376_NN_A3C_xx,ifn3,18,Granada,1376
498000.00130435405,4106000.001727866,23030,18_1376_xx_A3E_xx,ifn3,18,Granada,1376
498000.0013054856,4103000.001730056,23030,18_1390_NN_A1_xx,ifn3,18,Granada,1390
488000.00131318794,4102000.001734571,23030,18_1394_NN_A3C_xx,ifn3,18,Granada,1394
488000.00131318794,4102000.001734571,23030,18_1394_xx_A3E_xx,ifn3,18,Granada,1394
489000.0013124541,4102000.0017341916,23030,18_1395_NN_A1_xx,ifn3,18,Granada,1395
498000.00130586314,4102000.0017307866,23030,18_1398_NN_A1_xx,ifn3,18,Granada,1398
489000.0013128321,4101000.001734923,23030,18_1402_NN_A1_xx,ifn3,18,Granada,1402
489000.00131321035,4100000.0017356523,23030,18_1406_NN_A3C_xx,ifn3,18,Granada,1406
489000.00131321035,4100000.0017356523,23030,18_1406_xx_A3E_xx,ifn3,18,Granada,1406
491000.0013117431,4100000.0017348975,23030,18_1407_NN_A1_xx,ifn3,18,Granada,1407
496000.0013080805,4100000.0017330036,23030,18_1408_NN_A1_xx,ifn3,18,Granada,1408
488000.0013143227,4099000.0017367625,23030,18_1411_NN_A3C_xx,ifn3,18,Granada,1411
488000.0013143227,4099000.0017367625,23030,18_1411_xx_A3E_xx,ifn3,18,Granada,1411
486000.0013161709,4098000.0017382507,23030,18_1413_NN_A1_xx,ifn3,18,Granada,1413
488000.0013147012,4098000.0017374954,23030,18_1414_NN_A1_xx,ifn3,18,Granada,1414
486000.00131654943,4097000.0017389855,23030,18_1416_NN_A1_xx,ifn3,18,Granada,1416
485000.00131766347,4096000.001740096,23030,18_1419_NN_A1_xx,ifn3,18,Granada,1419
487000.00131619297,4096000.0017393366,23030,18_1420_NN_A1_xx,ifn3,18,Granada,1420
488000.00131545815,4096000.001738958,23030,18_1421_NN_A1_xx,ifn3,18,Granada,1421
453000.0013417549,4095000.001753077,23030,18_1488_NN_A3C_xx,ifn3,18,Granada,1488
453000.0013417549,4095000.001753077,23030,18_1488_xx_A3E_xx,ifn3,18,Granada,1488
452000.0013447908,4089000.0017578644,23030,18_1514_NN_A3C_xx,ifn3,18,Granada,1514
452000.0013447908,4089000.0017578644,23030,18_1514_xx_A3E_xx,ifn3,18,Granada,1514
455000.0013402629,4095000.001752305,23030,18_1668_NN_A3C_xx,ifn3,18,Granada,1668
455000.0013402629,4095000.001752305,23030,18_1668_xx_A3E_xx,ifn3,18,Granada,1668
464000.0013335653,4095000.0017488487,23030,18_1670_NN_A3C_xx,ifn3,18,Granada,1670
464000.0013335653,4095000.0017488487,23030,18_1670_xx_A3E_xx,ifn3,18,Granada,1670
477000.00132393854,4095000.0017438736,23030,18_1672_NN_A1_xx,ifn3,18,Granada,1672
480000.00132172497,4095000.001742731,23030,18_1674_NN_A1_xx,ifn3,18,Granada,1674
481000.0013209879,4095000.0017423513,23030,18_1675_NN_A1_xx,ifn3,18,Granada,1675
454000.0013413901,4094000.001753423,23030,18_1677_NN_A1_xx,ifn3,18,Granada,1677
456000.0013398983,4094000.0017526555,23030,18_1678_NN_A1_xx,ifn3,18,Granada,1678
479000.0013228419,4094000.0017438424,23030,18_1682_NN_A1_xx,ifn3,18,Granada,1682
466000.0013328413,4093000.001749546,23030,18_1688_NN_A3C_xx,ifn3,18,Granada,1688
466000.0013328413,4093000.001749546,23030,18_1688_xx_A3E_xx,ifn3,18,Granada,1688
467000.00133209926,4093000.0017491635,23030,18_1689_NN_A3C_xx,ifn3,18,Granada,1689
467000.00133209926,4093000.0017491635,23030,18_1689_xx_A3E_xx,ifn3,18,Granada,1689
477000.00132469746,4093000.0017453395,23030,18_1691_NN_A1_xx,ifn3,18,Granada,1691
464000.00133470685,4092000.0017510476,23030,18_1692_NN_A1_xx,ifn3,18,Granada,1692
471000.00132951466,4092000.001748367,23030,18_1694_xx_A4_xx,ifn3,18,Granada,1694
477000.00132507714,4092000.001746073,23030,18_1695_NN_A3C_xx,ifn3,18,Granada,1695
477000.00132507714,4092000.001746073,23030,18_1695_xx_A3E_xx,ifn3,18,Granada,1695
478000.00132433866,4092000.0017456906,23030,18_1696_NN_A3C_xx,ifn3,18,Granada,1696
478000.00132433866,4092000.0017456906,23030,18_1696_xx_A3E_xx,ifn3,18,Granada,1696
459000.00133880664,4091000.0017537046,23030,18_1698_NN_A1_xx,ifn3,18,Granada,1698
463000.00133583066,4091000.0017521633,23030,18_1699_NN_A1_xx,ifn3,18,Granada,1699
473000.00132841413,4091000.0017483337,23030,18_1701_NN_A3C_xx,ifn3,18,Granada,1701
473000.00132841413,4091000.0017483337,23030,18_1701_xx_A3E_xx,ifn3,18,Granada,1701
474000.00132767425,4091000.0017479523,23030,18_1702_NN_A1_xx,ifn3,18,Granada,1702
475000.0013269348,4091000.001747569,23030,18_1703_NN_A1_xx,ifn3,18,Granada,1703
461000.0013376991,4090000.001753667,23030,18_1704_NN_A1_xx,ifn3,18,Granada,1704
462000.00133695506,4090000.0017532846,23030,18_1705_NN_A1_xx,ifn3,18,Granada,1705
466000.00133398274,4090000.0017517493,23030,18_1707_NN_A3C_xx,ifn3,18,Granada,1707
466000.00133398274,4090000.0017517493,23030,18_1707_xx_A3E_xx,ifn3,18,Granada,1707
470000.0013310159,4090000.0017502145,23030,18_1709_NN_A1_xx,ifn3,18,Granada,1709
471000.0013302749,4090000.001749832,23030,18_1710_NN_A1_xx,ifn3,18,Granada,1710
472000.0013295344,4090000.0017494485,23030,18_1711_NN_A1_xx,ifn3,18,Granada,1711
473000.0013287942,4090000.001749069,23030,18_1712_NN_A1_xx,ifn3,18,Granada,1712
474000.00132805435,4090000.0017486834,23030,18_1713_NN_A3C_xx,ifn3,18,Granada,1713
474000.00132805435,4090000.0017486834,23030,18_1713_xx_A3E_xx,ifn3,18,Granada,1713
459000.00133956893,4089000.00175517,23030,18_1717_NN_A3C_xx,ifn3,18,Granada,1717
459000.00133956893,4089000.00175517,23030,18_1717_xx_A3E_xx,ifn3,18,Granada,1717
461000.0013380801,4089000.0017544003,23030,18_1718_NN_A1_xx,ifn3,18,Granada,1718
462000.001337336,4089000.0017540157,23030,18_1719_NN_A1_xx,ifn3,18,Granada,1719
465000.0013351061,4089000.0017528627,23030,18_1721_NN_A1_xx,ifn3,18,Granada,1721
470000.0013313964,4089000.0017509465,23030,18_1722_xx_A4C_xx,ifn3,18,Granada,1722
476000.0013269554,4089000.001748652,23030,18_1723_NN_A1_xx,ifn3,18,Granada,1723
469000.001332518,4088000.001752064,23030,18_1726_NN_A1_xx,ifn3,18,Granada,1726
481000.0013107734,4122000.00172263,23030,18_2317_xx_NN_xx,ifn3,18,Granada,2317
475000.0013159449,4120000.001726366,23030,18_2319_xx_NN_xx,ifn3,18,Granada,2319
480000.0013122634,4120000.0017244667,23030,18_2320_xx_NN_xx,ifn3,18,Granada,2320
474000.00131706015,4119000.001727476,23030,18_2321_xx_NN_xx,ifn3,18,Granada,2321
478000.00131449086,4118000.001726685,23030,18_2324_xx_NN_xx,ifn3,18,Granada,2324
480000.001313019,4118000.0017259265,23030,18_2325_xx_NN_xx,ifn3,18,Granada,2325
476000.00131634227,4117000.0017281747,23030,18_2326_xx_NN_xx,ifn3,18,Granada,2326
482000.0013119263,4117000.0017258963,23030,18_2327_xx_NN_xx,ifn3,18,Granada,2327
477000.0013159836,4116000.0017285245,23030,18_2329_xx_NN_xx,ifn3,18,Granada,2329
447000.0013439496,4101000.0017509894,23030,18_2390_xx_NN_xx,ifn3,18,Granada,2390
450000.00134208845,4100000.001750564,23030,18_2391_xx_NN_xx,ifn3,18,Granada,2391
452000.0013413575,4098000.0017512594,23030,18_2394_xx_NN_xx,ifn3,18,Granada,2394
471000.00132306165,4109000.001735922,23030,18_2402_xx_NN_xx,ifn3,18,Granada,2402
462000.0013301085,4108000.0017400924,23030,18_2404_xx_NN_xx,ifn3,18,Granada,2404
456000.0013349488,4107000.001743124,23030,18_2405_xx_NN_xx,ifn3,18,Granada,2405
459000.001332717,4107000.0017419746,23030,18_2406_xx_NN_xx,ifn3,18,Granada,2406
471000.00132382,4107000.0017373846,23030,18_2407_xx_NN_xx,ifn3,18,Granada,2407
454000.0013368188,4106000.0017446266,23030,18_2408_xx_NN_xx,ifn3,18,Granada,2408
457000.00133458484,4106000.0017434745,23030,18_2409_xx_NN_xx,ifn3,18,Granada,2409
456000.00133647077,4103000.0017460575,23030,18_2410_xx_NN_xx,ifn3,18,Granada,2410
454000.00133872236,4101000.0017482927,23030,18_2411_xx_NN_xx,ifn3,18,Granada,2411
455000.00133835786,4100000.0017486387,23030,18_2412_xx_NN_xx,ifn3,18,Granada,2412
459000.0013353792,4100000.001747102,23030,18_2413_xx_NN_xx,ifn3,18,Granada,2413
481000.00131909276,4100000.001738692,23030,18_2414_xx_NN_xx,ifn3,18,Granada,2414
454000.0013394843,4099000.0017497553,23030,18_2415_xx_NN_xx,ifn3,18,Granada,2415
478000.0013216833,4099000.0017405637,23030,18_2416_xx_NN_xx,ifn3,18,Granada,2416
476000.0013239181,4097000.0017427914,23030,18_2417_xx_NN_xx,ifn3,18,Granada,2417
482000.00131949293,4097000.0017405045,23030,18_2418_xx_NN_xx,ifn3,18,Granada,2418
498000.00130171556,4113000.001722764,23030,18_2420_xx_NN_xx,ifn3,18,Granada,2420
493000.0013057467,4112000.001725377,23030,18_2422_xx_NN_xx,ifn3,18,Granada,2422
485000.0013123668,4110000.0017298637,23030,18_2423_xx_NN_xx,ifn3,18,Granada,2423
490000.00130869827,4110000.0017279717,23030,18_2424_xx_NN_xx,ifn3,18,Granada,2424
489000.0013101866,4108000.0017298087,23030,18_2425_xx_NN_xx,ifn3,18,Granada,2425
499000.0013028696,4108000.001726032,23030,18_2426_xx_NN_xx,ifn3,18,Granada,2426
505000.0012988716,4107000.0017245007,23030,18_2427_xx_NN_xx,ifn3,18,Granada,2427
493000.0013091436,4103000.001731946,23030,18_2429_xx_NN_xx,ifn3,18,Granada,2429
492000.0013102542,4102000.0017330563,23030,18_2430_xx_NN_xx,ifn3,18,Granada,2430
494000.00130878895,4102000.0017322972,23030,18_2431_xx_NN_xx,ifn3,18,Granada,2431
485000.0013157703,4101000.0017364398,23030,18_2432_xx_NN_xx,ifn3,18,Granada,2432
487000.0013143006,4101000.0017356793,23030,18_2433_xx_NN_xx,ifn3,18,Granada,2433
493000.0013098991,4101000.001733406,23030,18_2434_xx_NN_xx,ifn3,18,Granada,2434
485000.00131614885,4100000.0017371676,23030,18_2435_xx_NN_xx,ifn3,18,Granada,2435
495000.0013088124,4100000.0017333785,23030,18_2436_xx_NN_xx,ifn3,18,Granada,2436
495000.00130919024,4099000.0017341096,23030,18_2438_xx_NN_xx,ifn3,18,Granada,2438
498000.00130699546,4099000.001732978,23030,18_2439_xx_NN_xx,ifn3,18,Granada,2439
492000.0013117661,4098000.001735977,23030,18_2440_xx_NN_xx,ifn3,18,Granada,2440
499000.0013066422,4098000.001733329,23030,18_2441_xx_NN_xx,ifn3,18,Granada,2441
484000.00131802063,4097000.001739745,23030,18_2442_xx_NN_xx,ifn3,18,Granada,2442
493000.0013114111,4097000.0017363303,23030,18_2443_xx_NN_xx,ifn3,18,Granada,2443
497000.00130848214,4097000.001734817,23030,18_2444_xx_NN_xx,ifn3,18,Granada,2444
494000.0013110563,4096000.0017366842,23030,18_2445_xx_NN_xx,ifn3,18,Granada,2445
453000.00134251773,4093000.0017545447,23030,18_2469_xx_NN_xx,ifn3,18,Granada,2469
475000.00132541585,4095000.0017446377,23030,18_2499_xx_NN_xx,ifn3,18,Granada,2499
469000.0013302361,4094000.0017476636,23030,18_2500_xx_NN_xx,ifn3,18,Granada,2500
483000.00131989346,4094000.001742319,23030,18_2501_xx_NN_xx,ifn3,18,Granada,2501
455000.00134102535,4093000.001753775,23030,18_2502_xx_NN_xx,ifn3,18,Granada,2502
463000.00133506925,4093000.0017506965,23030,18_2503_xx_NN_xx,ifn3,18,Granada,2503
475000.0013261752,4093000.001746101,23030,18_2504_xx_NN_xx,ifn3,18,Granada,2504
454000.00134215277,4092000.0017548916,23030,18_2505_xx_NN_xx,ifn3,18,Granada,2505
457000.00133991544,4092000.001753737,23030,18_2506_xx_NN_xx,ifn3,18,Granada,2506
469000.0013309964,4092000.0017491286,23030,18_2507_xx_NN_xx,ifn3,18,Granada,2507
480000.0013228629,4092000.0017449306,23030,18_2508_xx_NN_xx,ifn3,18,Granada,2508
455000.00134178804,4091000.001755243,23030,18_2509_xx_NN_xx,ifn3,18,Granada,2509
477000.00132545695,4091000.001746805,23030,18_2510_xx_NN_xx,ifn3,18,Granada,2510
481000.00132250495,4091000.0017452803,23030,18_2511_xx_NN_xx,ifn3,18,Granada,2511
458000.00133993267,4090000.0017548203,23030,18_2513_xx_NN_xx,ifn3,18,Granada,2513
464000.0013354685,4090000.0017525167,23030,18_2514_xx_NN_xx,ifn3,18,Granada,2514
465000.0013347253,4090000.001752132,23030,18_2515_xx_NN_xx,ifn3,18,Granada,2515
455000.0013425508,4089000.0017567105,23030,18_2516_xx_NN_xx,ifn3,18,Granada,2516
457000.00134105934,4089000.001755941,23030,18_2517_xx_NN_xx,ifn3,18,Granada,2517
456000.00134218636,4088000.0017570592,23030,18_2519_xx_NN_xx,ifn3,18,Granada,2519
466000.0013347443,4088000.0017532147,23030,18_2520_xx_NN_xx,ifn3,18,Granada,2520
461000.0013388423,4087000.00175587,23030,18_2521_xx_NN_xx,ifn3,18,Granada,2521
468000.0013336405,4087000.001753181,23030,18_2522_xx_NN_xx,ifn3,18,Granada,2522
484000.0013187781,4095000.0017412095,23030,18_2538_xx_NN_xx,ifn3,18,Granada,2538
485000.0013180422,4095000.001740828,23030,18_2539_xx_NN_xx,ifn3,18,Granada,2539
485000.0013191792,4092000.001743024,23030,18_2541_xx_NN_xx,ifn3,18,Granada,2541
