plot,aspect,slope,tree_id,specie,dbh,height,tree_density_factor,tree_quality_wood,prov
1288,135.9,40,9,Pinus pinaster,16.5,NA,31.83098865,6,Granada
1288,135.9,40,10,Pinus pinaster,19.3,NA,31.83098865,6,Granada
1288,135.9,40,11,Pinus pinaster,21.5,5.1999998,31.83098865,2,Granada
1288,135.9,40,12,Pinus pinaster,45,5.6999998,5.092958185,2,Granada
1288,135.9,40,13,Pinus pinaster,17.85,NA,31.83098865,6,Granada
1288,135.9,40,14,Pinus pinaster,21.400000000000002,4.6999998,31.83098865,2,Granada
1289,43.2,40,1,Pinus sylvestris,19.05,8.3000002,31.83098865,2,Granada
1289,43.2,40,2,Pinus sylvestris,17.95,8.5,31.83098865,2,Granada
1289,43.2,40,3,Pinus sylvestris,22,8.8999996,31.83098865,2,Granada
1289,43.2,40,4,Pinus sylvestris,24,9.6000004,14.14710607,2,Granada
1289,43.2,40,5,Pinus sylvestris,24.55,10.8,14.14710607,2,Granada
1289,43.2,40,6,Pinus sylvestris,27,9.1999998,14.14710607,2,Granada
1289,43.2,40,7,Pinus sylvestris,23.150000000000002,9.1999998,14.14710607,2,Granada
1289,43.2,40,8,Pinus sylvestris,29.75,10,14.14710607,3,Granada
1289,43.2,40,9,Pinus sylvestris,18.3,9.6000004,31.83098865,2,Granada
1289,43.2,40,10,Pinus sylvestris,23.400000000000002,9.1999998,14.14710607,2,Granada
1289,43.2,40,11,Pinus sylvestris,13.25,10,31.83098865,2,Granada
1289,43.2,40,12,Pinus sylvestris,10.55,10,127.3239546,2,Granada
1289,43.2,40,13,Pinus sylvestris,20.6,10.9,31.83098865,2,Granada
1289,43.2,40,14,Pinus sylvestris,25.650000000000002,10.3,14.14710607,2,Granada
1289,43.2,40,15,Pinus sylvestris,22.05,10.3,31.83098865,2,Granada
1289,43.2,40,16,Pinus sylvestris,28.450000000000003,11.3,14.14710607,2,Granada
1289,43.2,40,17,Pinus sylvestris,27.35,11.5,14.14710607,2,Granada
1289,43.2,40,18,Pinus sylvestris,27.950000000000003,10.2,14.14710607,3,Granada
1289,43.2,40,19,Pinus sylvestris,24.950000000000003,10.7,14.14710607,2,Granada
1289,43.2,40,20,Pinus sylvestris,28.3,10.4,14.14710607,3,Granada
1289,43.2,40,21,Pinus sylvestris,28.1,8.6000004,14.14710607,3,Granada
1289,43.2,40,22,Pinus sylvestris,23.450000000000003,7.5999999,14.14710607,2,Granada
1289,43.2,40,23,Pinus sylvestris,28.8,11.2,14.14710607,2,Granada
1289,43.2,40,24,Pinus sylvestris,13.600000000000001,6.5,31.83098865,2,Granada
1289,43.2,40,25,Pinus sylvestris,15.9,6.3000002,31.83098865,2,Granada
1289,43.2,40,26,Pinus sylvestris,23.25,10.7,14.14710607,2,Granada
1289,43.2,40,27,Pinus sylvestris,21.75,10,31.83098865,2,Granada
1289,43.2,40,28,Pinus sylvestris,26.35,8.8000002,14.14710607,2,Granada
1289,43.2,40,29,Pinus sylvestris,18.95,10,31.83098865,2,Granada
1289,43.2,40,30,Pinus sylvestris,17.1,6.9000001,31.83098865,2,Granada
1289,43.2,40,31,Pinus sylvestris,23.3,8.6000004,14.14710607,2,Granada
1289,43.2,40,32,Pinus sylvestris,20.8,8.5,31.83098865,2,Granada
1289,43.2,40,33,Pinus sylvestris,23.450000000000003,8,14.14710607,2,Granada
1290,321.3,40,1,Pinus sylvestris,19.25,6.4000001,31.83098865,2,Granada
1290,321.3,40,2,Pinus sylvestris,15.100000000000001,5.5,31.83098865,2,Granada
1290,321.3,40,3,Pinus sylvestris,12.600000000000001,5.0999999,31.83098865,2,Granada
1290,321.3,40,4,Pinus sylvestris,14.950000000000001,6.0999999,31.83098865,2,Granada
1290,321.3,40,5,Pinus sylvestris,24.700000000000003,6.1999998,14.14710607,2,Granada
1290,321.3,40,6,Pinus sylvestris,16.650000000000002,6.0999999,31.83098865,2,Granada
1290,321.3,40,7,Pinus sylvestris,16.7,5.3000002,31.83098865,2,Granada
1298,351,40,1,Quercus ilex ssp. ballota,17.2,5.4000001,31.83098865,3,Granada
1298,351,40,2,Quercus ilex ssp. ballota,15.65,5,31.83098865,2,Granada
1298,351,40,3,Quercus ilex ssp. ballota,31.5,8.8000002,14.14710607,3,Granada
1298,351,40,4,Quercus ilex ssp. ballota,23,5.8000002,14.14710607,3,Granada
1298,351,40,5,Quercus ilex ssp. ballota,13.65,4.9000001,31.83098865,3,Granada
1298,351,40,6,Quercus ilex ssp. ballota,37.75,7.1999998,14.14710607,3,Granada
1298,351,40,7,Quercus ilex ssp. ballota,19.700000000000003,7.0999999,31.83098865,3,Granada
1298,351,40,8,Quercus ilex ssp. ballota,17.45,7.3000002,31.83098865,3,Granada
1298,351,40,9,Quercus ilex ssp. ballota,27.5,7.0999999,14.14710607,3,Granada
1298,351,40,10,Quercus ilex ssp. ballota,16.85,6.0999999,31.83098865,3,Granada
1298,351,40,11,Quercus ilex ssp. ballota,32.800000000000004,8.1000004,14.14710607,3,Granada
1298,351,40,12,Quercus ilex ssp. ballota,17.25,4.3000002,31.83098865,3,Granada
1299,135,27,10,Pinus sylvestris,22.85,8.8999996,14.14710607,2,Granada
1299,135,27,12,Pinus sylvestris,19.200000000000003,8.8000002,31.83098865,2,Granada
1299,135,27,17,Pinus sylvestris,12.8,7.5,31.83098865,2,Granada
1299,135,27,19,Pinus sylvestris,19.6,8.1000004,31.83098865,2,Granada
1299,135,27,20,Pinus sylvestris,13.450000000000001,8.3999996,31.83098865,2,Granada
1299,135,27,21,Pinus sylvestris,13.350000000000001,7.8000002,31.83098865,2,Granada
1299,135,27,22,Pinus sylvestris,19.650000000000002,7.6999998,31.83098865,2,Granada
1299,135,27,30,Pinus sylvestris,18.75,8.3000002,31.83098865,2,Granada
1299,135,27,31,Pinus sylvestris,26,8.6999998,14.14710607,2,Granada
1299,135,27,32,Pinus sylvestris,25.150000000000002,8.8999996,14.14710607,2,Granada
1299,135,27,33,Pinus sylvestris,20.25,9.5,31.83098865,2,Granada
1299,135,27,34,Pinus sylvestris,15.450000000000001,8.3000002,31.83098865,2,Granada
1299,135,27,35,Pinus sylvestris,17.150000000000002,9.1999998,31.83098865,2,Granada
1299,135,27,38,Pinus sylvestris,15.15,8.6999998,31.83098865,2,Granada
1299,135,27,39,Pinus sylvestris,15.25,7.5999999,31.83098865,2,Granada
1299,135,27,40,Pinus sylvestris,15.15,8.8000002,31.83098865,2,Granada
1299,135,27,42,Pinus sylvestris,19.700000000000003,8.6999998,31.83098865,2,Granada
1299,135,27,43,Pinus sylvestris,16.95,8.1999998,31.83098865,2,Granada
1299,135,27,44,Pinus sylvestris,26,10.1,14.14710607,2,Granada
1299,135,27,1,Pinus uncinata,12.850000000000001,7.6999998,31.83098865,2,Granada
1299,135,27,2,Pinus uncinata,14.15,9.6000004,31.83098865,2,Granada
1299,135,27,3,Pinus uncinata,15.700000000000001,8.5,31.83098865,2,Granada
1299,135,27,4,Pinus uncinata,12.55,7.4000001,31.83098865,2,Granada
1299,135,27,5,Pinus uncinata,14.15,7.0999999,31.83098865,2,Granada
1299,135,27,6,Pinus uncinata,13.15,8.5,31.83098865,2,Granada
1299,135,27,7,Pinus uncinata,13.05,8.8999996,31.83098865,2,Granada
1299,135,27,8,Pinus uncinata,15.700000000000001,8.8999996,31.83098865,2,Granada
1299,135,27,9,Pinus uncinata,12.8,7.5,31.83098865,2,Granada
1299,135,27,11,Pinus uncinata,14.4,8.8999996,31.83098865,2,Granada
1299,135,27,13,Pinus uncinata,13.15,6,31.83098865,2,Granada
1299,135,27,14,Pinus uncinata,7.75,6.5,127.3239546,2,Granada
1299,135,27,15,Pinus uncinata,10.65,7.3000002,127.3239546,2,Granada
1299,135,27,16,Pinus uncinata,9.25,7.0999999,127.3239546,2,Granada
1299,135,27,18,Pinus uncinata,13.450000000000001,8.1000004,31.83098865,2,Granada
1299,135,27,23,Pinus uncinata,17.55,8.6000004,31.83098865,2,Granada
1299,135,27,24,Pinus uncinata,14,8,31.83098865,2,Granada
1299,135,27,25,Pinus uncinata,23.25,8.8999996,14.14710607,2,Granada
1299,135,27,26,Pinus uncinata,10.600000000000001,7.0999999,127.3239546,2,Granada
1299,135,27,27,Pinus uncinata,14.25,8.1999998,31.83098865,2,Granada
1299,135,27,28,Pinus uncinata,9.05,7.9000001,127.3239546,2,Granada
1299,135,27,29,Pinus uncinata,14.15,8.3000002,31.83098865,2,Granada
1299,135,27,36,Pinus uncinata,11.05,7.8000002,127.3239546,2,Granada
1299,135,27,37,Pinus uncinata,13.5,7.8000002,31.83098865,2,Granada
1299,135,27,41,Pinus uncinata,12.100000000000001,7.8000002,127.3239546,2,Granada
1299,135,27,45,Pinus uncinata,15.700000000000001,7.9000001,31.83098865,2,Granada
1299,135,27,46,Pinus uncinata,17.400000000000002,8.1000004,31.83098865,2,Granada
1299,135,27,47,Pinus uncinata,12.75,7.5999999,31.83098865,2,Granada
1302,306,27,1,Pinus pinaster,15.850000000000001,5.5999999,31.83098865,2,Granada
1302,306,27,2,Pinus pinaster,13.75,NA,31.83098865,6,Granada
1302,306,27,3,Pinus pinaster,17.900000000000002,NA,31.83098865,6,Granada
1302,306,27,4,Pinus pinaster,19.6,6.8000002,31.83098865,2,Granada
1302,306,27,5,Pinus pinaster,24.3,6.9000001,14.14710607,3,Granada
1302,306,27,6,Pinus pinaster,23.1,6.5999999,14.14710607,2,Granada
1302,306,27,7,Pinus pinaster,22.6,6,14.14710607,3,Granada
1302,306,27,8,Pinus pinaster,22.5,5.9000001,14.14710607,3,Granada
1302,306,27,9,Pinus pinaster,25.950000000000003,8.5,14.14710607,3,Granada
1302,306,27,10,Pinus pinaster,26.650000000000002,6.6999998,14.14710607,3,Granada
1302,306,27,11,Pinus pinaster,15.05,NA,31.83098865,6,Granada
1302,306,27,12,Pinus pinaster,20.8,6.5999999,31.83098865,3,Granada
1302,306,27,13,Pinus pinaster,29,7.6999998,14.14710607,3,Granada
1302,306,27,14,Pinus pinaster,19.25,5.5999999,31.83098865,3,Granada
1302,306,27,15,Pinus pinaster,17.35,5.4000001,31.83098865,3,Granada
1302,306,27,18,Pinus pinaster,20.950000000000003,6.5999999,31.83098865,3,Granada
1302,306,27,19,Pinus pinaster,19.25,5.8000002,31.83098865,3,Granada
1302,306,27,20,Pinus pinaster,18.6,5.3000002,31.83098865,3,Granada
1302,306,27,21,Pinus pinaster,21.35,6.5,31.83098865,3,Granada
1302,306,27,22,Pinus pinaster,24.1,6.0999999,14.14710607,2,Granada
1302,306,27,16,Quercus ilex ssp. ballota,7.5,5.0999999,127.3239546,2,Granada
1302,306,27,17,Quercus ilex ssp. ballota,9.35,5.5,127.3239546,2,Granada
1303,279,16,1,Pinus pinaster,16,6.0999999,31.83098865,3,Granada
1303,279,16,2,Pinus pinaster,20,6.1999998,31.83098865,3,Granada
1303,279,16,3,Pinus pinaster,20.75,7,31.83098865,3,Granada
1303,279,16,4,Pinus pinaster,23.05,7,14.14710607,2,Granada
1303,279,16,5,Pinus pinaster,15.950000000000001,5.5999999,31.83098865,2,Granada
1303,279,16,6,Pinus pinaster,18.35,5.9000001,31.83098865,3,Granada
1303,279,16,7,Pinus pinaster,14.4,5.6999998,31.83098865,2,Granada
1303,279,16,8,Pinus pinaster,20.900000000000002,6.0999999,31.83098865,3,Granada
1303,279,16,9,Pinus pinaster,13.15,4.6999998,31.83098865,3,Granada
1303,279,16,10,Pinus pinaster,14.4,5,31.83098865,2,Granada
1303,279,16,11,Pinus pinaster,16.95,5.4000001,31.83098865,2,Granada
1303,279,16,12,Pinus pinaster,15.75,5.6999998,31.83098865,2,Granada
1303,279,16,13,Pinus pinaster,16.5,5.8000002,31.83098865,2,Granada
1303,279,16,14,Pinus pinaster,15.850000000000001,6,31.83098865,3,Granada
1303,279,16,15,Pinus pinaster,23.25,6.6999998,14.14710607,3,Granada
1303,279,16,16,Pinus pinaster,18.35,5.6999998,31.83098865,3,Granada
1303,279,16,17,Pinus pinaster,14.55,5.3000002,31.83098865,3,Granada
1305,103.5,40,1,Pinus pinaster,23.3,8,14.14710607,2,Granada
1305,103.5,40,3,Pinus pinaster,16.95,5.5999999,31.83098865,2,Granada
1305,103.5,40,4,Pinus pinaster,23.650000000000002,7.1999998,14.14710607,2,Granada
1305,103.5,40,6,Pinus pinaster,20.55,8,31.83098865,2,Granada
1305,103.5,40,7,Pinus pinaster,26.200000000000003,8.1999998,14.14710607,2,Granada
1305,103.5,40,10,Pinus pinaster,21.900000000000002,7,31.83098865,2,Granada
1305,103.5,40,12,Pinus pinaster,18.75,7,31.83098865,2,Granada
1305,103.5,40,13,Pinus pinaster,20.85,8.3000002,31.83098865,2,Granada
1305,103.5,40,14,Pinus pinaster,23.55,8.8000002,14.14710607,2,Granada
1305,103.5,40,2,NA,NA,NA,NA,NA,Granada
1305,103.5,40,5,NA,NA,NA,NA,NA,Granada
1305,103.5,40,8,NA,NA,NA,NA,NA,Granada
1305,103.5,40,9,NA,NA,NA,NA,NA,Granada
1305,103.5,40,11,NA,NA,NA,NA,NA,Granada
1305,103.5,40,15,NA,NA,NA,NA,NA,Granada
1305,103.5,40,16,NA,NA,NA,NA,NA,Granada
1305,103.5,40,17,NA,NA,NA,NA,NA,Granada
1305,103.5,40,18,NA,NA,NA,NA,NA,Granada
1306,22.5,40,1,Pinus pinaster,17.900000000000002,7.0999999,31.83098865,2,Granada
1306,22.5,40,2,Pinus pinaster,21.05,6.8000002,31.83098865,2,Granada
1306,22.5,40,3,Pinus pinaster,28.1,8.6999998,14.14710607,2,Granada
1306,22.5,40,4,Pinus pinaster,17.900000000000002,6.1999998,31.83098865,2,Granada
1306,22.5,40,5,Pinus pinaster,18.95,6,31.83098865,2,Granada
1306,22.5,40,6,Pinus pinaster,25,7.8000002,14.14710607,2,Granada
1306,22.5,40,7,Pinus pinaster,24.8,8.3000002,14.14710607,2,Granada
1306,22.5,40,8,Pinus pinaster,17.900000000000002,7.1999998,31.83098865,2,Granada
1306,22.5,40,9,Pinus pinaster,23.85,7.6999998,14.14710607,2,Granada
1306,22.5,40,10,Pinus pinaster,26,7.3000002,14.14710607,2,Granada
1306,22.5,40,11,Pinus pinaster,32.7,7,14.14710607,2,Granada
1306,22.5,40,12,Pinus pinaster,34.25,7.5,14.14710607,2,Granada
1306,22.5,40,13,Pinus pinaster,31.5,8.8000002,14.14710607,2,Granada
1306,22.5,40,14,Pinus pinaster,27.25,8.3000002,14.14710607,2,Granada
1306,22.5,40,15,Pinus pinaster,16.7,5.5,31.83098865,2,Granada
1306,22.5,40,16,Pinus pinaster,26.200000000000003,8.1999998,14.14710607,2,Granada
1306,22.5,40,17,Pinus pinaster,24.5,8.8000002,14.14710607,2,Granada
1306,22.5,40,18,Pinus pinaster,24.5,7.8000002,14.14710607,2,Granada
1306,22.5,40,19,Pinus pinaster,31.900000000000002,9.5,14.14710607,2,Granada
1306,22.5,40,20,Pinus pinaster,22.900000000000002,7.8000002,14.14710607,2,Granada
1306,22.5,40,21,Pinus pinaster,13.5,4.6999998,31.83098865,3,Granada
1306,22.5,40,22,Pinus pinaster,27.5,9,14.14710607,2,Granada
1306,22.5,40,23,Pinus pinaster,27.85,8.8000002,14.14710607,2,Granada
1306,22.5,40,24,Pinus pinaster,25.150000000000002,6.6999998,14.14710607,2,Granada
1306,22.5,40,25,Pinus pinaster,14.450000000000001,5,31.83098865,2,Granada
1306,22.5,40,26,Pinus pinaster,24,7.5,14.14710607,2,Granada
1306,22.5,40,27,Pinus pinaster,27.05,6.5999999,14.14710607,2,Granada
1307,279,40,1,Pinus pinaster,17.45,5,31.83098865,3,Granada
1307,279,40,2,Quercus ilex ssp. ballota,8.55,3.3,127.3239546,3,Granada
1307,279,40,3,Quercus ilex ssp. ballota,10.75,3.5,127.3239546,3,Granada
1307,279,40,4,Quercus ilex ssp. ballota,12.55,3.5,31.83098865,3,Granada
1307,279,40,5,Quercus ilex ssp. ballota,10.8,4,127.3239546,3,Granada
1307,279,40,6,Quercus ilex ssp. ballota,11.5,4,127.3239546,3,Granada
1309,117,40,1,Pinus pinaster,16.900000000000002,7.6999998,31.83098865,3,Granada
1309,117,40,3,Pinus pinaster,21,7.0999999,31.83098865,3,Granada
1309,117,40,4,Pinus pinaster,25.400000000000002,8.3999996,14.14710607,3,Granada
1309,117,40,5,Pinus pinaster,17.900000000000002,8.6999998,31.83098865,3,Granada
1309,117,40,6,Pinus pinaster,22.1,8.3000002,31.83098865,3,Granada
1309,117,40,7,Pinus pinaster,25.700000000000003,8.8999996,14.14710607,3,Granada
1309,117,40,8,Pinus pinaster,20.200000000000003,7.3000002,31.83098865,3,Granada
1309,117,40,9,Pinus pinaster,18.400000000000002,6.9000001,31.83098865,3,Granada
1309,117,40,10,Pinus pinaster,14.8,6.9000001,31.83098865,3,Granada
1309,117,40,11,Pinus pinaster,17.05,6.8000002,31.83098865,3,Granada
1309,117,40,12,Pinus pinaster,18.150000000000002,6.1999998,31.83098865,3,Granada
1309,117,40,14,Pinus pinaster,22.05,7.9000001,31.83098865,3,Granada
1309,117,40,16,Pinus pinaster,24.700000000000003,8.6000004,14.14710607,3,Granada
1309,117,40,19,Pinus pinaster,30.1,8.1000004,14.14710607,3,Granada
1309,117,40,20,Pinus pinaster,21,7.8000002,31.83098865,3,Granada
1309,117,40,22,Pinus pinaster,23.200000000000003,7.8000002,14.14710607,3,Granada
1309,117,40,23,Pinus pinaster,16.85,6.5999999,31.83098865,3,Granada
1309,117,40,24,Pinus pinaster,18.900000000000002,7,31.83098865,3,Granada
1309,117,40,26,Pinus pinaster,28.5,9.1000004,14.14710607,3,Granada
1309,117,40,27,Pinus pinaster,19.75,7.1999998,31.83098865,3,Granada
1309,117,40,29,Pinus pinaster,23.35,8.5,14.14710607,3,Granada
1309,117,40,30,Pinus pinaster,14.55,6.5999999,31.83098865,3,Granada
1309,117,40,31,Pinus pinaster,18.05,7.5,31.83098865,3,Granada
1309,117,40,35,Pinus pinaster,14.350000000000001,7.3000002,31.83098865,3,Granada
1309,117,40,36,Pinus pinaster,14.05,NA,31.83098865,6,Granada
1309,117,40,2,NA,NA,NA,NA,NA,Granada
1309,117,40,13,NA,NA,NA,NA,NA,Granada
1309,117,40,15,NA,NA,NA,NA,NA,Granada
1309,117,40,17,NA,NA,NA,NA,NA,Granada
1309,117,40,18,NA,NA,NA,NA,NA,Granada
1309,117,40,21,NA,NA,NA,NA,NA,Granada
1309,117,40,25,NA,NA,NA,NA,NA,Granada
1309,117,40,28,NA,NA,NA,NA,NA,Granada
1309,117,40,32,NA,NA,NA,NA,NA,Granada
1309,117,40,33,NA,NA,NA,NA,NA,Granada
1309,117,40,34,NA,NA,NA,NA,NA,Granada
1310,153,40,5,Cedrus atlantica,16.85,8.3999996,31.83098865,2,Granada
1310,153,40,17,Cedrus atlantica,15.15,7.5,31.83098865,2,Granada
1310,153,40,3,Pinus pinaster,25.950000000000003,7.1999998,14.14710607,2,Granada
1310,153,40,6,Pinus pinaster,17.900000000000002,6.5,31.83098865,2,Granada
1310,153,40,11,Pinus pinaster,18.55,6.3000002,31.83098865,3,Granada
1310,153,40,13,Pinus pinaster,15.3,6.1999998,31.83098865,2,Granada
1310,153,40,16,Pinus pinaster,25.75,7,14.14710607,3,Granada
1310,153,40,18,Pinus pinaster,28,6.8000002,14.14710607,3,Granada
1310,153,40,22,Pinus pinaster,21.400000000000002,7.1999998,31.83098865,3,Granada
1310,153,40,24,Pinus pinaster,18,6.4000001,31.83098865,3,Granada
1310,153,40,25,Pinus pinaster,24.700000000000003,7.5999999,14.14710607,3,Granada
1310,153,40,1,Otros pinos,16.5,7,31.83098865,2,Granada
1310,153,40,2,Otros pinos,18,6.9000001,31.83098865,2,Granada
1310,153,40,4,Otros pinos,14.65,6.1999998,31.83098865,2,Granada
1310,153,40,7,Otros pinos,14.8,5.8000002,31.83098865,2,Granada
1310,153,40,12,Otros pinos,13.4,6.5999999,31.83098865,2,Granada
1310,153,40,14,Otros pinos,13.3,6,31.83098865,2,Granada
1310,153,40,15,Otros pinos,15.600000000000001,6.5,31.83098865,2,Granada
1310,153,40,19,Otros pinos,11.05,5.8000002,127.3239546,2,Granada
1310,153,40,20,Otros pinos,14.100000000000001,6.6999998,31.83098865,2,Granada
1310,153,40,21,Otros pinos,11,5.5999999,127.3239546,2,Granada
1310,153,40,23,Otros pinos,13.950000000000001,6.3000002,31.83098865,3,Granada
1310,153,40,26,Otros pinos,16.55,7.5,31.83098865,2,Granada
1310,153,40,8,Quercus ilex ssp. ballota,12.75,5.5,31.83098865,2,Granada
1310,153,40,9,Quercus ilex ssp. ballota,9.1,4.4000001,127.3239546,3,Granada
1310,153,40,10,Quercus ilex ssp. ballota,10.450000000000001,4.8000002,127.3239546,3,Granada
1311,99,27,1,Pinus pinaster,22.75,8.3999996,14.14710607,2,Granada
1311,99,27,3,Pinus pinaster,26.35,9.6999998,14.14710607,2,Granada
1311,99,27,4,Pinus pinaster,24.650000000000002,9.3999996,14.14710607,2,Granada
1311,99,27,5,Pinus pinaster,20.900000000000002,7.6999998,31.83098865,2,Granada
1311,99,27,6,Pinus pinaster,18.95,8.6000004,31.83098865,2,Granada
1311,99,27,8,Pinus pinaster,14.9,6,31.83098865,2,Granada
1311,99,27,9,Pinus pinaster,18,7.6999998,31.83098865,2,Granada
1311,99,27,12,Pinus pinaster,23.8,7.6999998,14.14710607,2,Granada
1311,99,27,13,Pinus pinaster,17.25,8,31.83098865,2,Granada
1311,99,27,15,Pinus pinaster,26.650000000000002,9.3000002,14.14710607,2,Granada
1311,99,27,19,Pinus pinaster,12.850000000000001,6.1999998,31.83098865,2,Granada
1311,99,27,20,Pinus pinaster,25.5,8.6999998,14.14710607,2,Granada
1311,99,27,23,Pinus pinaster,18.45,7.4000001,31.83098865,2,Granada
1311,99,27,24,Pinus pinaster,15.25,7.5999999,31.83098865,2,Granada
1311,99,27,25,Pinus pinaster,15,6.0999999,31.83098865,2,Granada
1311,99,27,28,Pinus pinaster,15.75,6.6999998,31.83098865,3,Granada
1311,99,27,30,Pinus pinaster,26.35,9.8000002,14.14710607,2,Granada
1311,99,27,31,Pinus pinaster,26,9,14.14710607,2,Granada
1311,99,27,33,Pinus pinaster,26.1,8.8999996,14.14710607,2,Granada
1311,99,27,34,Pinus pinaster,26.400000000000002,9.1000004,14.14710607,3,Granada
1311,99,27,35,Pinus pinaster,28.35,8.8999996,14.14710607,2,Granada
1311,99,27,36,Pinus pinaster,18,8,31.83098865,3,Granada
1311,99,27,37,Pinus pinaster,21.6,7.9000001,31.83098865,2,Granada
1311,99,27,39,Pinus pinaster,26.35,10.1,14.14710607,2,Granada
1311,99,27,40,Pinus pinaster,26.05,9.1999998,14.14710607,3,Granada
1311,99,27,41,Pinus pinaster,19.1,7.9000001,31.83098865,3,Granada
1311,99,27,2,NA,NA,NA,NA,NA,Granada
1311,99,27,7,NA,NA,NA,NA,NA,Granada
1311,99,27,10,NA,NA,NA,NA,NA,Granada
1311,99,27,11,NA,NA,NA,NA,NA,Granada
1311,99,27,14,NA,NA,NA,NA,NA,Granada
1311,99,27,16,NA,NA,NA,NA,NA,Granada
1311,99,27,17,NA,NA,NA,NA,NA,Granada
1311,99,27,18,NA,NA,NA,NA,NA,Granada
1311,99,27,21,NA,NA,NA,NA,NA,Granada
1311,99,27,22,NA,NA,NA,NA,NA,Granada
1311,99,27,26,NA,NA,NA,NA,NA,Granada
1311,99,27,27,NA,NA,NA,NA,NA,Granada
1311,99,27,29,NA,NA,NA,NA,NA,Granada
1311,99,27,32,NA,NA,NA,NA,NA,Granada
1311,99,27,38,NA,NA,NA,NA,NA,Granada
1312,265.5,40,1,Pinus pinaster,35.95,9.1999998,14.14710607,2,Granada
1312,265.5,40,2,Pinus pinaster,18.2,7.5999999,31.83098865,2,Granada
1312,265.5,40,4,Pinus pinaster,34.300000000000004,10.1,14.14710607,2,Granada
1312,265.5,40,7,Pinus pinaster,25.85,6.8000002,14.14710607,2,Granada
1312,265.5,40,8,Pinus pinaster,28.8,7.0999999,14.14710607,2,Granada
1312,265.5,40,6,Quercus ilex ssp. ballota,9.75,4.4000001,127.3239546,2,Granada
1312,265.5,40,3,NA,NA,NA,NA,NA,Granada
1312,265.5,40,5,NA,NA,NA,NA,NA,Granada
1313,18,27,1,Pinus pinaster,33,8.1999998,14.14710607,2,Granada
1313,18,27,2,Pinus pinaster,27.400000000000002,10,14.14710607,2,Granada
1313,18,27,3,Pinus pinaster,34.15,10.6,14.14710607,2,Granada
1313,18,27,6,Pinus pinaster,28.700000000000003,10,14.14710607,2,Granada
1313,18,27,8,Pinus pinaster,40.1,12.1,14.14710607,2,Granada
1313,18,27,9,Pinus pinaster,38.800000000000004,10,14.14710607,2,Granada
1313,18,27,10,Pinus pinaster,43.25,12,5.092958185,2,Granada
1313,18,27,4,Quercus ilex ssp. ballota,13.4,6.0999999,31.83098865,2,Granada
1313,18,27,5,Quercus ilex ssp. ballota,12.65,5.3000002,31.83098865,2,Granada
1313,18,27,7,Quercus ilex ssp. ballota,14.200000000000001,6.8000002,31.83098865,2,Granada
1314,346.5,27,1,Pinus sylvestris,24.150000000000002,6.9000001,14.14710607,2,Granada
1314,346.5,27,2,Pinus sylvestris,30.400000000000002,5.5999999,14.14710607,3,Granada
1314,346.5,27,3,Pinus sylvestris,23.05,5,14.14710607,3,Granada
1314,346.5,27,4,Pinus sylvestris,27.55,8.6000004,14.14710607,3,Granada
1314,346.5,27,5,Pinus sylvestris,23.3,6.3000002,14.14710607,2,Granada
1314,346.5,27,6,Pinus sylvestris,31.25,8.5,14.14710607,3,Granada
1315,135,27,2,Pinus pinaster,16.45,6.6999998,31.83098865,3,Granada
1315,135,27,3,Pinus pinaster,23.150000000000002,7.5,14.14710607,2,Granada
1315,135,27,5,Pinus pinaster,24.650000000000002,8.6999998,14.14710607,2,Granada
1315,135,27,6,Pinus pinaster,21.6,8,31.83098865,2,Granada
1315,135,27,7,Pinus pinaster,30,9,14.14710607,2,Granada
1315,135,27,8,Pinus pinaster,24.85,7.6999998,14.14710607,2,Granada
1315,135,27,9,Pinus pinaster,23.950000000000003,8.5,14.14710607,2,Granada
1315,135,27,10,Pinus pinaster,28.950000000000003,8.5,14.14710607,2,Granada
1315,135,27,11,Pinus pinaster,22.900000000000002,8,14.14710607,2,Granada
1315,135,27,13,Pinus pinaster,23.650000000000002,7.5,14.14710607,2,Granada
1315,135,27,14,Pinus pinaster,22.75,7.1999998,14.14710607,2,Granada
1315,135,27,15,Pinus pinaster,25.35,7.5,14.14710607,2,Granada
1315,135,27,16,Pinus pinaster,24.5,9,14.14710607,2,Granada
1315,135,27,17,Pinus pinaster,24.6,8.8000002,14.14710607,2,Granada
1315,135,27,18,Pinus pinaster,18.85,7.4000001,31.83098865,2,Granada
1315,135,27,19,Pinus pinaster,24.1,7.5,14.14710607,2,Granada
1315,135,27,20,Pinus pinaster,28.35,7.5999999,14.14710607,2,Granada
1315,135,27,21,Pinus pinaster,24.400000000000002,8,14.14710607,2,Granada
1315,135,27,22,Pinus pinaster,22.200000000000003,8.5,31.83098865,2,Granada
1315,135,27,23,Pinus pinaster,22.6,8,14.14710607,2,Granada
1315,135,27,24,Pinus pinaster,31.75,9.1999998,14.14710607,2,Granada
1315,135,27,25,Pinus pinaster,25.05,8,14.14710607,2,Granada
1315,135,27,26,Pinus pinaster,27.3,7,14.14710607,2,Granada
1315,135,27,27,Pinus pinaster,23.75,7.8000002,14.14710607,2,Granada
1315,135,27,28,Pinus pinaster,27.950000000000003,8,14.14710607,2,Granada
1315,135,27,29,Pinus pinaster,27.400000000000002,8.5,14.14710607,2,Granada
1315,135,27,30,Pinus pinaster,21.900000000000002,7.5,31.83098865,2,Granada
