EVI,NDVI,Specie,date,elev_code,sp_code
NA,NA,Pinus_halepensis,20141102,low,halepensis
NA,NA,Pinus_halepensis,20141102,high,halepensis
NA,NA,Pinus_nigra,20141102,low,nigra
NA,NA,Pinus_nigra,20141102,high,nigra
NA,NA,Pinus_nigra,20141102,medium,nigra
NA,NA,Pinus_pinaster,20141102,low,pinaster
NA,NA,Pinus_pinaster,20141102,medium,pinaster
NA,NA,Pinus_pinaster,20141102,high,pinaster
NA,NA,Pinus_sylvestris,20141102,low,sylvestris
NA,NA,Pinus_sylvestris,20141102,medium,sylvestris
NA,NA,Pinus_sylvestris,20141102,high,sylvestris
NA,NA,Pinus_halepensis,20141118,medium,halepensis
NA,NA,Pinus_halepensis,20141118,low,halepensis
NA,NA,Pinus_halepensis,20141118,high,halepensis
NA,NA,Pinus_nigra,20141118,low,nigra
NA,NA,Pinus_nigra,20141118,high,nigra
NA,NA,Pinus_nigra,20141118,medium,nigra
NA,NA,Pinus_pinaster,20141118,low,pinaster
NA,NA,Pinus_pinaster,20141118,medium,pinaster
NA,NA,Pinus_pinaster,20141118,high,pinaster
NA,NA,Pinus_sylvestris,20141118,low,sylvestris
NA,NA,Pinus_sylvestris,20141118,medium,sylvestris
NA,NA,Pinus_sylvestris,20141118,high,sylvestris
NA,NA,Pinus_halepensis,20141220,medium,halepensis
NA,NA,Pinus_halepensis,20141220,low,halepensis
NA,NA,Pinus_halepensis,20141220,high,halepensis
NA,NA,Pinus_nigra,20141220,low,nigra
NA,NA,Pinus_nigra,20141220,high,nigra
NA,NA,Pinus_nigra,20141220,medium,nigra
NA,NA,Pinus_pinaster,20141220,low,pinaster
NA,NA,Pinus_pinaster,20141220,medium,pinaster
NA,NA,Pinus_pinaster,20141220,high,pinaster
NA,NA,Pinus_sylvestris,20141220,low,sylvestris
NA,NA,Pinus_sylvestris,20141220,medium,sylvestris
NA,NA,Pinus_sylvestris,20141220,high,sylvestris
NA,NA,Pinus_halepensis,20150105,medium,halepensis
NA,NA,Pinus_halepensis,20150105,low,halepensis
NA,NA,Pinus_halepensis,20150105,high,halepensis
NA,NA,Pinus_nigra,20150105,low,nigra
NA,NA,Pinus_nigra,20150105,high,nigra
NA,NA,Pinus_nigra,20150105,medium,nigra
NA,NA,Pinus_pinaster,20150105,low,pinaster
NA,NA,Pinus_pinaster,20150105,medium,pinaster
NA,NA,Pinus_pinaster,20150105,high,pinaster
NA,NA,Pinus_sylvestris,20150105,low,sylvestris
NA,NA,Pinus_sylvestris,20150105,medium,sylvestris
NA,NA,Pinus_sylvestris,20150105,high,sylvestris
NA,NA,Pinus_halepensis,20150222,medium,halepensis
NA,NA,Pinus_halepensis,20150222,low,halepensis
NA,NA,Pinus_halepensis,20150222,high,halepensis
NA,NA,Pinus_nigra,20150222,low,nigra
NA,NA,Pinus_nigra,20150222,high,nigra
NA,NA,Pinus_nigra,20150222,medium,nigra
NA,NA,Pinus_pinaster,20150222,low,pinaster
NA,NA,Pinus_pinaster,20150222,medium,pinaster
NA,NA,Pinus_pinaster,20150222,high,pinaster
NA,NA,Pinus_sylvestris,20150222,low,sylvestris
NA,NA,Pinus_sylvestris,20150222,medium,sylvestris
NA,NA,Pinus_sylvestris,20150222,high,sylvestris
NA,NA,Pinus_halepensis,20150310,medium,halepensis
NA,NA,Pinus_halepensis,20150310,low,halepensis
NA,NA,Pinus_halepensis,20150310,high,halepensis
NA,NA,Pinus_nigra,20150310,low,nigra
NA,NA,Pinus_nigra,20150310,high,nigra
NA,NA,Pinus_nigra,20150310,medium,nigra
NA,NA,Pinus_pinaster,20150310,low,pinaster
NA,NA,Pinus_pinaster,20150310,medium,pinaster
NA,NA,Pinus_pinaster,20150310,high,pinaster
NA,NA,Pinus_sylvestris,20150310,low,sylvestris
NA,NA,Pinus_sylvestris,20150310,medium,sylvestris
NA,NA,Pinus_sylvestris,20150310,high,sylvestris
NA,NA,Pinus_halepensis,20150630,medium,halepensis
NA,NA,Pinus_halepensis,20150630,low,halepensis
NA,NA,Pinus_halepensis,20150630,high,halepensis
NA,NA,Pinus_nigra,20150630,low,nigra
NA,NA,Pinus_nigra,20150630,high,nigra
NA,NA,Pinus_nigra,20150630,medium,nigra
NA,NA,Pinus_pinaster,20150630,low,pinaster
NA,NA,Pinus_pinaster,20150630,medium,pinaster
NA,NA,Pinus_pinaster,20150630,high,pinaster
NA,NA,Pinus_sylvestris,20150630,low,sylvestris
NA,NA,Pinus_sylvestris,20150630,medium,sylvestris
NA,NA,Pinus_sylvestris,20150630,high,sylvestris
NA,NA,Pinus_halepensis,20150716,medium,halepensis
NA,NA,Pinus_halepensis,20150716,low,halepensis
NA,NA,Pinus_halepensis,20150716,high,halepensis
NA,NA,Pinus_nigra,20150716,low,nigra
NA,NA,Pinus_nigra,20150716,high,nigra
NA,NA,Pinus_nigra,20150716,medium,nigra
NA,NA,Pinus_pinaster,20150716,low,pinaster
NA,NA,Pinus_pinaster,20150716,medium,pinaster
NA,NA,Pinus_pinaster,20150716,high,pinaster
NA,NA,Pinus_sylvestris,20150716,low,sylvestris
NA,NA,Pinus_sylvestris,20150716,medium,sylvestris
NA,NA,Pinus_sylvestris,20150716,high,sylvestris
NA,NA,Pinus_halepensis,20150801,medium,halepensis
NA,NA,Pinus_halepensis,20150801,low,halepensis
NA,NA,Pinus_halepensis,20150801,high,halepensis
NA,NA,Pinus_nigra,20150801,low,nigra
NA,NA,Pinus_nigra,20150801,high,nigra
NA,NA,Pinus_nigra,20150801,medium,nigra
NA,NA,Pinus_pinaster,20150801,low,pinaster
NA,NA,Pinus_pinaster,20150801,medium,pinaster
NA,NA,Pinus_pinaster,20150801,high,pinaster
NA,NA,Pinus_sylvestris,20150801,low,sylvestris
NA,NA,Pinus_sylvestris,20150801,medium,sylvestris
NA,NA,Pinus_sylvestris,20150801,high,sylvestris
NA,NA,Pinus_halepensis,20150817,medium,halepensis
NA,NA,Pinus_halepensis,20150817,low,halepensis
NA,NA,Pinus_halepensis,20150817,high,halepensis
NA,NA,Pinus_nigra,20150817,low,nigra
NA,NA,Pinus_nigra,20150817,high,nigra
NA,NA,Pinus_nigra,20150817,medium,nigra
NA,NA,Pinus_pinaster,20150817,low,pinaster
NA,NA,Pinus_pinaster,20150817,medium,pinaster
NA,NA,Pinus_pinaster,20150817,high,pinaster
NA,NA,Pinus_sylvestris,20150817,low,sylvestris
NA,NA,Pinus_sylvestris,20150817,medium,sylvestris
NA,NA,Pinus_sylvestris,20150817,high,sylvestris
NA,NA,Pinus_halepensis,20150902,medium,halepensis
NA,NA,Pinus_halepensis,20150902,low,halepensis
NA,NA,Pinus_halepensis,20150902,high,halepensis
NA,NA,Pinus_nigra,20150902,low,nigra
NA,NA,Pinus_nigra,20150902,high,nigra
NA,NA,Pinus_nigra,20150902,medium,nigra
NA,NA,Pinus_pinaster,20150902,low,pinaster
NA,NA,Pinus_pinaster,20150902,medium,pinaster
NA,NA,Pinus_pinaster,20150902,high,pinaster
NA,NA,Pinus_sylvestris,20150902,low,sylvestris
NA,NA,Pinus_sylvestris,20150902,medium,sylvestris
NA,NA,Pinus_sylvestris,20150902,high,sylvestris
NA,NA,Pinus_halepensis,20150918,medium,halepensis
NA,NA,Pinus_halepensis,20150918,low,halepensis
NA,NA,Pinus_halepensis,20150918,high,halepensis
NA,NA,Pinus_nigra,20150918,low,nigra
NA,NA,Pinus_nigra,20150918,high,nigra
NA,NA,Pinus_nigra,20150918,medium,nigra
NA,NA,Pinus_pinaster,20150918,low,pinaster
NA,NA,Pinus_pinaster,20150918,medium,pinaster
NA,NA,Pinus_pinaster,20150918,high,pinaster
NA,NA,Pinus_sylvestris,20150918,low,sylvestris
NA,NA,Pinus_sylvestris,20150918,medium,sylvestris
NA,NA,Pinus_sylvestris,20150918,high,sylvestris
NA,NA,Pinus_halepensis,20151004,medium,halepensis
NA,NA,Pinus_halepensis,20151004,low,halepensis
NA,NA,Pinus_halepensis,20151004,high,halepensis
NA,NA,Pinus_nigra,20151004,low,nigra
NA,NA,Pinus_nigra,20151004,high,nigra
NA,NA,Pinus_nigra,20151004,medium,nigra
NA,NA,Pinus_pinaster,20151004,low,pinaster
NA,NA,Pinus_pinaster,20151004,medium,pinaster
NA,NA,Pinus_pinaster,20151004,high,pinaster
NA,NA,Pinus_sylvestris,20151004,low,sylvestris
NA,NA,Pinus_sylvestris,20151004,medium,sylvestris
NA,NA,Pinus_sylvestris,20151004,high,sylvestris
NA,NA,Pinus_halepensis,20151105,medium,halepensis
NA,NA,Pinus_halepensis,20151105,low,halepensis
NA,NA,Pinus_halepensis,20151105,high,halepensis
NA,NA,Pinus_nigra,20151105,low,nigra
NA,NA,Pinus_nigra,20151105,high,nigra
NA,NA,Pinus_nigra,20151105,medium,nigra
NA,NA,Pinus_pinaster,20151105,low,pinaster
NA,NA,Pinus_pinaster,20151105,medium,pinaster
NA,NA,Pinus_pinaster,20151105,high,pinaster
NA,NA,Pinus_sylvestris,20151105,low,sylvestris
NA,NA,Pinus_sylvestris,20151105,medium,sylvestris
NA,NA,Pinus_sylvestris,20151105,high,sylvestris
NA,NA,Pinus_halepensis,20160108,medium,halepensis
NA,NA,Pinus_halepensis,20160108,low,halepensis
NA,NA,Pinus_halepensis,20160108,high,halepensis
NA,NA,Pinus_nigra,20160108,low,nigra
NA,NA,Pinus_nigra,20160108,high,nigra
NA,NA,Pinus_nigra,20160108,medium,nigra
NA,NA,Pinus_pinaster,20160108,low,pinaster
NA,NA,Pinus_pinaster,20160108,medium,pinaster
NA,NA,Pinus_pinaster,20160108,high,pinaster
NA,NA,Pinus_sylvestris,20160108,low,sylvestris
NA,NA,Pinus_sylvestris,20160108,medium,sylvestris
NA,NA,Pinus_sylvestris,20160108,high,sylvestris
NA,NA,Pinus_halepensis,20160209,medium,halepensis
NA,NA,Pinus_halepensis,20160209,low,halepensis
NA,NA,Pinus_halepensis,20160209,high,halepensis
NA,NA,Pinus_nigra,20160209,low,nigra
NA,NA,Pinus_nigra,20160209,high,nigra
NA,NA,Pinus_nigra,20160209,medium,nigra
NA,NA,Pinus_pinaster,20160209,low,pinaster
NA,NA,Pinus_pinaster,20160209,medium,pinaster
NA,NA,Pinus_pinaster,20160209,high,pinaster
NA,NA,Pinus_sylvestris,20160209,low,sylvestris
NA,NA,Pinus_sylvestris,20160209,medium,sylvestris
NA,NA,Pinus_sylvestris,20160209,high,sylvestris
NA,NA,Pinus_halepensis,20160225,medium,halepensis
NA,NA,Pinus_halepensis,20160225,low,halepensis
NA,NA,Pinus_halepensis,20160225,high,halepensis
NA,NA,Pinus_nigra,20160225,low,nigra
NA,NA,Pinus_nigra,20160225,high,nigra
NA,NA,Pinus_nigra,20160225,medium,nigra
NA,NA,Pinus_pinaster,20160225,low,pinaster
NA,NA,Pinus_pinaster,20160225,medium,pinaster
NA,NA,Pinus_pinaster,20160225,high,pinaster
NA,NA,Pinus_sylvestris,20160225,low,sylvestris
NA,NA,Pinus_sylvestris,20160225,medium,sylvestris
NA,NA,Pinus_sylvestris,20160225,high,sylvestris
NA,NA,Pinus_halepensis,20160312,medium,halepensis
NA,NA,Pinus_halepensis,20160312,low,halepensis
NA,NA,Pinus_halepensis,20160312,high,halepensis
NA,NA,Pinus_nigra,20160312,low,nigra
NA,NA,Pinus_nigra,20160312,high,nigra
NA,NA,Pinus_nigra,20160312,medium,nigra
NA,NA,Pinus_pinaster,20160312,low,pinaster
NA,NA,Pinus_pinaster,20160312,medium,pinaster
NA,NA,Pinus_pinaster,20160312,high,pinaster
NA,NA,Pinus_sylvestris,20160312,low,sylvestris
NA,NA,Pinus_sylvestris,20160312,medium,sylvestris
NA,NA,Pinus_sylvestris,20160312,high,sylvestris
NA,NA,Pinus_halepensis,20160328,medium,halepensis
NA,NA,Pinus_halepensis,20160328,low,halepensis
NA,NA,Pinus_halepensis,20160328,high,halepensis
NA,NA,Pinus_nigra,20160328,low,nigra
NA,NA,Pinus_nigra,20160328,high,nigra
NA,NA,Pinus_nigra,20160328,medium,nigra
NA,NA,Pinus_pinaster,20160328,low,pinaster
NA,NA,Pinus_pinaster,20160328,medium,pinaster
NA,NA,Pinus_pinaster,20160328,high,pinaster
NA,NA,Pinus_sylvestris,20160328,low,sylvestris
NA,NA,Pinus_sylvestris,20160328,medium,sylvestris
NA,NA,Pinus_sylvestris,20160328,high,sylvestris
NA,NA,Pinus_halepensis,20160515,medium,halepensis
NA,NA,Pinus_halepensis,20160515,low,halepensis
NA,NA,Pinus_halepensis,20160515,high,halepensis
NA,NA,Pinus_nigra,20160515,low,nigra
NA,NA,Pinus_nigra,20160515,high,nigra
NA,NA,Pinus_nigra,20160515,medium,nigra
NA,NA,Pinus_pinaster,20160515,low,pinaster
NA,NA,Pinus_pinaster,20160515,medium,pinaster
NA,NA,Pinus_pinaster,20160515,high,pinaster
NA,NA,Pinus_sylvestris,20160515,low,sylvestris
NA,NA,Pinus_sylvestris,20160515,medium,sylvestris
NA,NA,Pinus_sylvestris,20160515,high,sylvestris
NA,NA,Pinus_halepensis,20160531,medium,halepensis
NA,NA,Pinus_halepensis,20160531,low,halepensis
NA,NA,Pinus_halepensis,20160531,high,halepensis
NA,NA,Pinus_nigra,20160531,low,nigra
NA,NA,Pinus_nigra,20160531,high,nigra
NA,NA,Pinus_nigra,20160531,medium,nigra
NA,NA,Pinus_pinaster,20160531,low,pinaster
NA,NA,Pinus_pinaster,20160531,medium,pinaster
NA,NA,Pinus_pinaster,20160531,high,pinaster
NA,NA,Pinus_sylvestris,20160531,low,sylvestris
NA,NA,Pinus_sylvestris,20160531,medium,sylvestris
NA,NA,Pinus_sylvestris,20160531,high,sylvestris
NA,NA,Pinus_halepensis,20160616,medium,halepensis
NA,NA,Pinus_halepensis,20160616,low,halepensis
NA,NA,Pinus_halepensis,20160616,high,halepensis
NA,NA,Pinus_nigra,20160616,low,nigra
NA,NA,Pinus_nigra,20160616,high,nigra
NA,NA,Pinus_nigra,20160616,medium,nigra
NA,NA,Pinus_pinaster,20160616,low,pinaster
NA,NA,Pinus_pinaster,20160616,medium,pinaster
NA,NA,Pinus_pinaster,20160616,high,pinaster
NA,NA,Pinus_sylvestris,20160616,low,sylvestris
NA,NA,Pinus_sylvestris,20160616,medium,sylvestris
NA,NA,Pinus_sylvestris,20160616,high,sylvestris
NA,NA,Pinus_halepensis,20160702,medium,halepensis
NA,NA,Pinus_halepensis,20160702,low,halepensis
NA,NA,Pinus_halepensis,20160702,high,halepensis
NA,NA,Pinus_nigra,20160702,low,nigra
NA,NA,Pinus_nigra,20160702,high,nigra
NA,NA,Pinus_nigra,20160702,medium,nigra
NA,NA,Pinus_pinaster,20160702,low,pinaster
NA,NA,Pinus_pinaster,20160702,medium,pinaster
NA,NA,Pinus_pinaster,20160702,high,pinaster
NA,NA,Pinus_sylvestris,20160702,low,sylvestris
NA,NA,Pinus_sylvestris,20160702,medium,sylvestris
NA,NA,Pinus_sylvestris,20160702,high,sylvestris
NA,NA,Pinus_halepensis,20160819,medium,halepensis
NA,NA,Pinus_halepensis,20160819,low,halepensis
NA,NA,Pinus_halepensis,20160819,high,halepensis
NA,NA,Pinus_nigra,20160819,low,nigra
NA,NA,Pinus_nigra,20160819,high,nigra
NA,NA,Pinus_nigra,20160819,medium,nigra
NA,NA,Pinus_pinaster,20160819,low,pinaster
NA,NA,Pinus_pinaster,20160819,medium,pinaster
NA,NA,Pinus_pinaster,20160819,high,pinaster
NA,NA,Pinus_sylvestris,20160819,low,sylvestris
NA,NA,Pinus_sylvestris,20160819,medium,sylvestris
NA,NA,Pinus_sylvestris,20160819,high,sylvestris
NA,NA,Pinus_halepensis,20160904,medium,halepensis
NA,NA,Pinus_halepensis,20160904,low,halepensis
NA,NA,Pinus_halepensis,20160904,high,halepensis
NA,NA,Pinus_nigra,20160904,low,nigra
NA,NA,Pinus_nigra,20160904,high,nigra
NA,NA,Pinus_nigra,20160904,medium,nigra
NA,NA,Pinus_pinaster,20160904,low,pinaster
NA,NA,Pinus_pinaster,20160904,medium,pinaster
NA,NA,Pinus_pinaster,20160904,high,pinaster
NA,NA,Pinus_sylvestris,20160904,low,sylvestris
NA,NA,Pinus_sylvestris,20160904,medium,sylvestris
NA,NA,Pinus_sylvestris,20160904,high,sylvestris
NA,NA,Pinus_halepensis,20160920,medium,halepensis
NA,NA,Pinus_halepensis,20160920,low,halepensis
NA,NA,Pinus_halepensis,20160920,high,halepensis
NA,NA,Pinus_nigra,20160920,low,nigra
NA,NA,Pinus_nigra,20160920,high,nigra
NA,NA,Pinus_nigra,20160920,medium,nigra
NA,NA,Pinus_pinaster,20160920,low,pinaster
NA,NA,Pinus_pinaster,20160920,medium,pinaster
NA,NA,Pinus_pinaster,20160920,high,pinaster
NA,NA,Pinus_sylvestris,20160920,low,sylvestris
NA,NA,Pinus_sylvestris,20160920,medium,sylvestris
NA,NA,Pinus_sylvestris,20160920,high,sylvestris
NA,NA,Pinus_halepensis,20161006,medium,halepensis
NA,NA,Pinus_halepensis,20161006,low,halepensis
NA,NA,Pinus_halepensis,20161006,high,halepensis
NA,NA,Pinus_nigra,20161006,low,nigra
NA,NA,Pinus_nigra,20161006,high,nigra
NA,NA,Pinus_nigra,20161006,medium,nigra
NA,NA,Pinus_pinaster,20161006,low,pinaster
NA,NA,Pinus_pinaster,20161006,medium,pinaster
NA,NA,Pinus_pinaster,20161006,high,pinaster
NA,NA,Pinus_sylvestris,20161006,low,sylvestris
NA,NA,Pinus_sylvestris,20161006,medium,sylvestris
NA,NA,Pinus_sylvestris,20161006,high,sylvestris
NA,NA,Pinus_halepensis,20161107,medium,halepensis
NA,NA,Pinus_halepensis,20161107,low,halepensis
NA,NA,Pinus_halepensis,20161107,high,halepensis
NA,NA,Pinus_nigra,20161107,low,nigra
NA,NA,Pinus_nigra,20161107,high,nigra
NA,NA,Pinus_nigra,20161107,medium,nigra
NA,NA,Pinus_pinaster,20161107,low,pinaster
NA,NA,Pinus_pinaster,20161107,medium,pinaster
NA,NA,Pinus_pinaster,20161107,high,pinaster
NA,NA,Pinus_sylvestris,20161107,low,sylvestris
NA,NA,Pinus_sylvestris,20161107,medium,sylvestris
NA,NA,Pinus_sylvestris,20161107,high,sylvestris
NA,NA,Pinus_halepensis,20161209,medium,halepensis
NA,NA,Pinus_halepensis,20161209,low,halepensis
NA,NA,Pinus_halepensis,20161209,high,halepensis
NA,NA,Pinus_nigra,20161209,low,nigra
NA,NA,Pinus_nigra,20161209,high,nigra
NA,NA,Pinus_nigra,20161209,medium,nigra
NA,NA,Pinus_pinaster,20161209,low,pinaster
NA,NA,Pinus_pinaster,20161209,medium,pinaster
NA,NA,Pinus_pinaster,20161209,high,pinaster
NA,NA,Pinus_sylvestris,20161209,low,sylvestris
NA,NA,Pinus_sylvestris,20161209,medium,sylvestris
NA,NA,Pinus_sylvestris,20161209,high,sylvestris
NA,NA,Pinus_halepensis,20161225,medium,halepensis
NA,NA,Pinus_halepensis,20161225,low,halepensis
NA,NA,Pinus_halepensis,20161225,high,halepensis
NA,NA,Pinus_nigra,20161225,low,nigra
NA,NA,Pinus_nigra,20161225,high,nigra
NA,NA,Pinus_nigra,20161225,medium,nigra
NA,NA,Pinus_pinaster,20161225,low,pinaster
NA,NA,Pinus_pinaster,20161225,medium,pinaster
NA,NA,Pinus_pinaster,20161225,high,pinaster
NA,NA,Pinus_sylvestris,20161225,low,sylvestris
NA,NA,Pinus_sylvestris,20161225,medium,sylvestris
NA,NA,Pinus_sylvestris,20161225,high,sylvestris
NA,NA,Pinus_halepensis,20170227,medium,halepensis
NA,NA,Pinus_halepensis,20170227,low,halepensis
NA,NA,Pinus_halepensis,20170227,high,halepensis
NA,NA,Pinus_nigra,20170227,low,nigra
NA,NA,Pinus_nigra,20170227,high,nigra
NA,NA,Pinus_nigra,20170227,medium,nigra
NA,NA,Pinus_pinaster,20170227,low,pinaster
NA,NA,Pinus_pinaster,20170227,medium,pinaster
NA,NA,Pinus_pinaster,20170227,high,pinaster
NA,NA,Pinus_sylvestris,20170227,low,sylvestris
NA,NA,Pinus_sylvestris,20170227,medium,sylvestris
NA,NA,Pinus_sylvestris,20170227,high,sylvestris
NA,NA,Pinus_halepensis,20170331,medium,halepensis
NA,NA,Pinus_halepensis,20170331,low,halepensis
NA,NA,Pinus_halepensis,20170331,high,halepensis
NA,NA,Pinus_nigra,20170331,low,nigra
NA,NA,Pinus_nigra,20170331,high,nigra
NA,NA,Pinus_nigra,20170331,medium,nigra
NA,NA,Pinus_pinaster,20170331,low,pinaster
NA,NA,Pinus_pinaster,20170331,medium,pinaster
NA,NA,Pinus_pinaster,20170331,high,pinaster
NA,NA,Pinus_sylvestris,20170331,low,sylvestris
NA,NA,Pinus_sylvestris,20170331,medium,sylvestris
NA,NA,Pinus_sylvestris,20170331,high,sylvestris
NA,NA,Pinus_halepensis,20170518,medium,halepensis
NA,NA,Pinus_halepensis,20170518,low,halepensis
NA,NA,Pinus_halepensis,20170518,high,halepensis
NA,NA,Pinus_nigra,20170518,low,nigra
NA,NA,Pinus_nigra,20170518,high,nigra
NA,NA,Pinus_nigra,20170518,medium,nigra
NA,NA,Pinus_pinaster,20170518,low,pinaster
NA,NA,Pinus_pinaster,20170518,medium,pinaster
NA,NA,Pinus_pinaster,20170518,high,pinaster
NA,NA,Pinus_sylvestris,20170518,low,sylvestris
NA,NA,Pinus_sylvestris,20170518,medium,sylvestris
NA,NA,Pinus_sylvestris,20170518,high,sylvestris
NA,NA,Pinus_halepensis,20170721,medium,halepensis
NA,NA,Pinus_halepensis,20170721,low,halepensis
NA,NA,Pinus_halepensis,20170721,high,halepensis
NA,NA,Pinus_nigra,20170721,low,nigra
NA,NA,Pinus_nigra,20170721,high,nigra
NA,NA,Pinus_nigra,20170721,medium,nigra
NA,NA,Pinus_pinaster,20170721,low,pinaster
NA,NA,Pinus_pinaster,20170721,medium,pinaster
NA,NA,Pinus_pinaster,20170721,high,pinaster
NA,NA,Pinus_sylvestris,20170721,low,sylvestris
NA,NA,Pinus_sylvestris,20170721,medium,sylvestris
NA,NA,Pinus_sylvestris,20170721,high,sylvestris
NA,NA,Pinus_halepensis,20170822,medium,halepensis
NA,NA,Pinus_halepensis,20170822,low,halepensis
NA,NA,Pinus_halepensis,20170822,high,halepensis
NA,NA,Pinus_nigra,20170822,low,nigra
NA,NA,Pinus_nigra,20170822,high,nigra
NA,NA,Pinus_nigra,20170822,medium,nigra
NA,NA,Pinus_pinaster,20170822,low,pinaster
NA,NA,Pinus_pinaster,20170822,medium,pinaster
NA,NA,Pinus_pinaster,20170822,high,pinaster
NA,NA,Pinus_sylvestris,20170822,low,sylvestris
NA,NA,Pinus_sylvestris,20170822,medium,sylvestris
NA,NA,Pinus_sylvestris,20170822,high,sylvestris
NA,NA,Pinus_halepensis,20170907,medium,halepensis
NA,NA,Pinus_halepensis,20170907,low,halepensis
NA,NA,Pinus_halepensis,20170907,high,halepensis
NA,NA,Pinus_nigra,20170907,low,nigra
NA,NA,Pinus_nigra,20170907,high,nigra
NA,NA,Pinus_nigra,20170907,medium,nigra
NA,NA,Pinus_pinaster,20170907,low,pinaster
NA,NA,Pinus_pinaster,20170907,medium,pinaster
NA,NA,Pinus_pinaster,20170907,high,pinaster
NA,NA,Pinus_sylvestris,20170907,low,sylvestris
NA,NA,Pinus_sylvestris,20170907,medium,sylvestris
NA,NA,Pinus_sylvestris,20170907,high,sylvestris
NA,NA,Pinus_halepensis,20171009,medium,halepensis
NA,NA,Pinus_halepensis,20171009,low,halepensis
NA,NA,Pinus_halepensis,20171009,high,halepensis
NA,NA,Pinus_nigra,20171009,low,nigra
NA,NA,Pinus_nigra,20171009,high,nigra
NA,NA,Pinus_nigra,20171009,medium,nigra
NA,NA,Pinus_pinaster,20171009,low,pinaster
NA,NA,Pinus_pinaster,20171009,medium,pinaster
NA,NA,Pinus_pinaster,20171009,high,pinaster
NA,NA,Pinus_sylvestris,20171009,low,sylvestris
NA,NA,Pinus_sylvestris,20171009,medium,sylvestris
NA,NA,Pinus_sylvestris,20171009,high,sylvestris
NA,NA,Pinus_halepensis,20171025,medium,halepensis
NA,NA,Pinus_halepensis,20171025,low,halepensis
NA,NA,Pinus_halepensis,20171025,high,halepensis
NA,NA,Pinus_nigra,20171025,low,nigra
NA,NA,Pinus_nigra,20171025,high,nigra
NA,NA,Pinus_nigra,20171025,medium,nigra
NA,NA,Pinus_pinaster,20171025,low,pinaster
NA,NA,Pinus_pinaster,20171025,medium,pinaster
NA,NA,Pinus_pinaster,20171025,high,pinaster
NA,NA,Pinus_sylvestris,20171025,low,sylvestris
NA,NA,Pinus_sylvestris,20171025,medium,sylvestris
NA,NA,Pinus_sylvestris,20171025,high,sylvestris
NA,NA,Pinus_halepensis,20171110,medium,halepensis
NA,NA,Pinus_halepensis,20171110,low,halepensis
NA,NA,Pinus_halepensis,20171110,high,halepensis
NA,NA,Pinus_nigra,20171110,low,nigra
NA,NA,Pinus_nigra,20171110,high,nigra
NA,NA,Pinus_nigra,20171110,medium,nigra
NA,NA,Pinus_pinaster,20171110,low,pinaster
NA,NA,Pinus_pinaster,20171110,medium,pinaster
NA,NA,Pinus_pinaster,20171110,high,pinaster
NA,NA,Pinus_sylvestris,20171110,low,sylvestris
NA,NA,Pinus_sylvestris,20171110,medium,sylvestris
NA,NA,Pinus_sylvestris,20171110,high,sylvestris
NA,NA,Pinus_halepensis,20171212,medium,halepensis
NA,NA,Pinus_halepensis,20171212,low,halepensis
NA,NA,Pinus_halepensis,20171212,high,halepensis
NA,NA,Pinus_nigra,20171212,low,nigra
NA,NA,Pinus_nigra,20171212,high,nigra
NA,NA,Pinus_nigra,20171212,medium,nigra
NA,NA,Pinus_pinaster,20171212,low,pinaster
NA,NA,Pinus_pinaster,20171212,medium,pinaster
NA,NA,Pinus_pinaster,20171212,high,pinaster
NA,NA,Pinus_sylvestris,20171212,low,sylvestris
NA,NA,Pinus_sylvestris,20171212,medium,sylvestris
NA,NA,Pinus_sylvestris,20171212,high,sylvestris
NA,NA,Pinus_halepensis,20171228,medium,halepensis
NA,NA,Pinus_halepensis,20171228,low,halepensis
NA,NA,Pinus_halepensis,20171228,high,halepensis
NA,NA,Pinus_nigra,20171228,low,nigra
NA,NA,Pinus_nigra,20171228,high,nigra
NA,NA,Pinus_nigra,20171228,medium,nigra
NA,NA,Pinus_pinaster,20171228,low,pinaster
NA,NA,Pinus_pinaster,20171228,medium,pinaster
NA,NA,Pinus_pinaster,20171228,high,pinaster
NA,NA,Pinus_sylvestris,20171228,low,sylvestris
NA,NA,Pinus_sylvestris,20171228,medium,sylvestris
NA,NA,Pinus_sylvestris,20171228,high,sylvestris
NA,NA,Pinus_halepensis,20180403,medium,halepensis
NA,NA,Pinus_halepensis,20180403,low,halepensis
NA,NA,Pinus_halepensis,20180403,high,halepensis
NA,NA,Pinus_nigra,20180403,low,nigra
NA,NA,Pinus_nigra,20180403,high,nigra
NA,NA,Pinus_nigra,20180403,medium,nigra
NA,NA,Pinus_pinaster,20180403,low,pinaster
NA,NA,Pinus_pinaster,20180403,medium,pinaster
NA,NA,Pinus_pinaster,20180403,high,pinaster
NA,NA,Pinus_sylvestris,20180403,low,sylvestris
NA,NA,Pinus_sylvestris,20180403,medium,sylvestris
NA,NA,Pinus_sylvestris,20180403,high,sylvestris
NA,NA,Pinus_halepensis,20180419,medium,halepensis
NA,NA,Pinus_halepensis,20180419,low,halepensis
NA,NA,Pinus_halepensis,20180419,high,halepensis
NA,NA,Pinus_nigra,20180419,low,nigra
NA,NA,Pinus_nigra,20180419,high,nigra
NA,NA,Pinus_nigra,20180419,medium,nigra
NA,NA,Pinus_pinaster,20180419,low,pinaster
NA,NA,Pinus_pinaster,20180419,medium,pinaster
